ngoId,ngoName,orgEmail,officePhone,primaryPoc,primaryPocPhone,secondaryPoc,secondaryPocPhone,mailingAddress,physicalAddress,fieldOffices,orgType,orgWebsite,websiteIsValid,facebook,twitter,iInstagram,youtube,whatsapp,otherSocials,scrapeSource,executiveDirector,technicalSupport,chairmanName,chairmanMobile,chairmanEmail,viceChairmanName,viceChairmanMobile,viceChairmanEmail,secretaryName,secretaryMobile,secretaryEmail,assistantSecretaryName,assistantSecretaryMobile,assistantSecretaryEmail
0dc4ee60-948b-35d6-9d96-461a831988de,Shrimad Rajchandra Sarvamangal Trust,loveandcare@shrimadrajchandramission.org,+91 22 23511352,,,,,"10 - B, East Wing, 10th Floor, Bombay Market Apt, Tardeo Road, Mumbai 400078. Maharashtra ","10 - B, East Wing, 10th Floor, Bombay Market Apt, Tardeo Road, Mumbai 400078. Maharashtra ",,,www.shrimadrajchandramission.org,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
38e0108e-582e-36bc-af75-fdaed2f79f42,Siliguri Subhaspally Welfare Organisation,info@siliguriswo.org; pr@siliguriswo.org; sswoslg@yahoo.in,+91 9434328881,,,,,"Orchid Apartment, Opp. Subhaspally Bazar, Subhaspally, Siliguri 734001. West Bengal ","Orchid Apartment, Opp. Subhaspally Bazar, Subhaspally, Siliguri 734001. West Bengal ",,,www.siliguriswo.org,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
18228db4-f08c-3207-bde2-4883acf00778,Shubham,shubhammuzngo@gmail.com,+91 621 2250331,,,,,"1st Floor, Agrawal Bhawan, Jawaharlal Road, Muzaffarpur 842001. Bihar ","1st Floor, Agrawal Bhawan, Jawaharlal Road, Muzaffarpur 842001. Bihar ",,,www.shubhamindia.org,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
88025d83-b84e-3904-be70-6703bc85c6f0,Shri B D Tatti(Annavaru)Memorial Charitable Trust Laxmeshwar,bdtlxr@gmail.com,+91 8951968006,,,,,Shri B D Tatti(A)Residential School for Hearing Impairement Agastya Tertha Road Tatti Annavaru Nagar Laxmeshwar ,Shri B D Tatti(A)Residential School for Hearing Impairement Agastya Tertha Road Tatti Annavaru Nagar Laxmeshwar ,,,www.bdt-india.org,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
1bb20c91-b8b1-37f6-8ffa-62bcfe577472,Shri Ganesh Shikshan Prasarak Mandal,sgspml@rediffmail.com,+91 9922512222,,,,,"Priyadarshani Chowk, Khadgaon Road, Latur 413531. Maharashtra ","Priyadarshani Chowk, Khadgaon Road, Latur 413531. Maharashtra ",,,www.sgspm.org,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
647aaf70-64b0-3d8e-a23a-2d1e29fa5525,Shree Sai Sanstha,drmmb5@yahoo.co.in,+91 20 24212170,,,,,"A/2 Wing, Ganesh Complex, Near Bharat Jyoti Bus Stop, Bibewadi, Pune 411046. Maharashtra ","A/2 Wing, Ganesh Complex, Near Bharat Jyoti Bus Stop, Bibewadi, Pune 411046. Maharashtra ",,,N.A.,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
62c8f2b1-e332-37dd-b621-44eaf36e6f4e,Shramik Bharti,info@shramikbharti.org.in,+91 512 2581091; +91 512 2580823,,,,,"392, Vikas Nagar, Lakhanpur, Kanpur 208 024. Uttar Pradesh ","392, Vikas Nagar, Lakhanpur, Kanpur 208 024. Uttar Pradesh ",,,www.shramikbharti.org.in,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
1dda0f98-ddc8-30bf-97d9-a20b3a7ed030,Shree Amrutvahini Gramvikas Mandal,shreeamrutvahini@gmail.com,+91 241 2429924; +91 9881507650,,,,,"Sai Ro-banglows, House No. 4, Anandnagar Nagar, 
Sahyadri Chowk, Behind Wasan Automobile, Navnagapur MIDC, Ahmednagar 414111. Maharashtra ","Sai Ro-banglows, House No. 4, Anandnagar Nagar, 
Sahyadri Chowk, Behind Wasan Automobile, Navnagapur MIDC, Ahmednagar 414111. Maharashtra ",,,N.A.,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
290f4c6b-4d87-31f7-97c1-9ae978c00102,Shri Jagruti Bahuudeshiya Vikash Shikshan Sanstha,contactsjbvssngo@rediffmail.com,+91 7199 233457,,,,,"At Post Taluka - Sadak Arjuni, Gondiya 441807. Maharashtra ","At Post Taluka - Sadak Arjuni, Gondiya 441807. Maharashtra ",,,www.shrijagruti.com,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
2b3f997c-cd48-3eb6-9507-4ae4e3a9b3d1,Shri Sadguru Seva Sangh Trust,harishbhagdeo@sadgurutrust.org,+91 022-66173626,,,,,"Mafatlal House, 5th Floor, H. T. Parekh Marg, Backbay Reclamation, Mumbai 400020. Maharashtra ","Mafatlal House, 5th Floor, H. T. Parekh Marg, Backbay Reclamation, Mumbai 400020. Maharashtra ",,,www.sadgurutrust.org,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
51af92a2-93d8-327f-93c8-aef193e2067e,Shripur Mahila-O-Khadi Unnayan Samiti (Smokus),smokusorg@gmail.com,+91 03523-244824/244286,,,,,"Birnagar, Opposite Bank Of Baroda, 
Sudha Sengupta Sarani, 
Raiganj, Uttar Dinajpur 733134. West Bengal ","Birnagar, Opposite Bank Of Baroda, 
Sudha Sengupta Sarani, 
Raiganj, Uttar Dinajpur 733134. West Bengal ",,,www.smokus.in,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
81da41f6-976f-33f1-aa6f-ec3e7b90b1f3,Shivram Mahatme Memorial Eye Welfare Charitable Trust,manager@mahatmehospital.com,+91 712 2289102,,,,,"#16, Central Excise Colony, Chhatrapati Square, Wardha Road, Nagpur 440015. Maharashtra ","#16, Central Excise Colony, Chhatrapati Square, Wardha Road, Nagpur 440015. Maharashtra ",,,www.mahatmehospital.org,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
ae14f0fd-1d0b-3f46-bc06-6c5c5f4ebe59,Shield Foundation,shieldfoundation@gmail.com,+91 22 24092308,,,,,"Shield Foundation, C/o Tarun Bauddha Krida Mandal, Dr. Ambedkar Road, Matunga Labour Camp, Mumbai 400019. Maharashtra ","Shield Foundation, C/o Tarun Bauddha Krida Mandal, Dr. Ambedkar Road, Matunga Labour Camp, Mumbai 400019. Maharashtra ",,,www.shieldfoundation.in,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
7318ad4e-e271-3ae5-b30a-e172c76aa48c,Shelter For Her Empowerment (She),she.ngokolkata@yahoo.co.in,+91 03324222159,,,,,"B-258, Lake Gardens, Kolkata 700045. West Bengal ","B-258, Lake Gardens, Kolkata 700045. West Bengal ",,,NA,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
16b64825-0940-3f32-9541-56a0becc5790,Sevabharathi,sevabharathikanyady@gmail.com,+91 9945491241,,,,,Sevanikethana Kanyady-II Dharmasthala post and Village Dakshinakannada 574216. Karnataka ,Sevanikethana Kanyady-II Dharmasthala post and Village Dakshinakannada 574216. Karnataka ,,,http://www.sevaabharathi.org/,True,,,,,,,helpyourngo,,,,,,,,,,,,,,
6ff8e606-aed8-37a9-ba2d-f056a1badbfb,Seva Sadan Society,sevasadan@sevasadan.org,+91 22 23808005,,,,,"30/31 Pandita Ramabai Road, Gamdevi, Mumbai 400007. Maharashtra ","30/31 Pandita Ramabai Road, Gamdevi, Mumbai 400007. Maharashtra ",,,www.sevasadan.org,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
a46a6dc3-4621-3054-9890-69c61a446de4,Sevalaya,sevalayaprhead@sevalaya.org,+91 44 24950204; +91 9444620286; +91 9884503039,,,,,"#54, PS Sivaswamy Road (North),
Mylapore., Chennai 600004. Tamil Nadu ","#54, PS Sivaswamy Road (North),
Mylapore., Chennai 600004. Tamil Nadu ",,,www.sevalaya.org,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
30aac3eb-0561-32f1-b0a2-e556bd9c2c56,Share Society To Heal Aid Restore Educate (Swades Foundation),contact.us@swadesfoundation.org,+91 022 61093728,,,,,"Nishuvi, 3rd floor, 75, Dr Annie Besant Road, Worli, Mumbai 400018. Maharashtra ","Nishuvi, 3rd floor, 75, Dr Annie Besant Road, Worli, Mumbai 400018. Maharashtra ",,,www.swadesfoundation.org,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
a8800b94-fdf0-38e0-b027-42c581519ee4,Shilpsree Mahila Sewa Samiti,shilpsree.2003@gmail.com,+91 9335901011,,,,,"1/256 Vikas Nagar, Lucknow 226022. Uttar Pradesh ","1/256 Vikas Nagar, Lucknow 226022. Uttar Pradesh ",,,N.A.,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
e0cc6c10-21d8-31f7-9fb5-ae838fb47653,Shiv Shiva (Sneh) Sanstha,"sneh@snehsanstha.in, info@snehsanstha.in",+91 548 2230849,,,,,"Phullanpur, Post-Bikapur, Ghazipur 233001. Uttar Pradesh ","Phullanpur, Post-Bikapur, Ghazipur 233001. Uttar Pradesh ",,,www.snehsanstha.in,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
47db1c8c-b5be-375b-8e72-be3b48fc2a6d,Shikshan Ane Samaj Kalyan Kendra,sskkamreli@gmail.com,+91 2792 223525,,,,,"26, Omnagar - 3, Hanumanpara Road, Behind GIDC, Amreli 365601. Gujarat ","26, Omnagar - 3, Hanumanpara Road, Behind GIDC, Amreli 365601. Gujarat ",,,www.sskkamreli.org,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
086ddd4f-1cb4-30a7-b8ce-56ea5ebe1286,Search Ngo,prakritipes@yahoo.com,+91 +91 40 23702776,,,,,"F 301 4th Floor, Swastik Plaza, SR Nagar, Hyderabad - 500038 500038. Telangana ","F 301 4th Floor, Swastik Plaza, SR Nagar, Hyderabad - 500038 500038. Telangana ",,,www.myprakriti.org,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
086ddd4f-1cb4-30a7-b8ce-56ea5ebe1286,Search Ngo,prakritipes@yahoo.com,+91 +91 40 23702776,,,,,"F 301 4th Floor, Swastik Plaza, SR Nagar, Hyderabad - 500038 500038. Telangana ","F 301 4th Floor, Swastik Plaza, SR Nagar, Hyderabad - 500038 500038. Telangana ",,,www.myprakriti.org,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
086ddd4f-1cb4-30a7-b8ce-56ea5ebe1286,Search Ngo,info@nade-india.org,+91 (022)2577 9600  /  (022)2577 9671,,,,,"Kannamwar   Nagar    Municipal    Marathi    School    No.  1,    Ground   Floor,   Kannamwar     Nagar   1, Vikhroli  (East),  Mumbai   400 083. 400083. Maharashtra ","Kannamwar   Nagar    Municipal    Marathi    School    No.  1,    Ground   Floor,   Kannamwar     Nagar   1, Vikhroli  (East),  Mumbai   400 083. 400083. Maharashtra ",,,www.nade-India.org,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
086ddd4f-1cb4-30a7-b8ce-56ea5ebe1286,Search Ngo,jssngo05@gmail.com,+91 9986978199,,,,,"C/o Little Angels Primary School, PWD Camp, Sindhanur ","C/o Little Angels Primary School, PWD Camp, Sindhanur ",,,https://lightofhope.me,True,,,,,,,helpyourngo,,,,,,,,,,,,,,
086ddd4f-1cb4-30a7-b8ce-56ea5ebe1286,Search Ngo,chauhan.satish96@gmail.com,+91 6677667766,,,,,"70, Juhu Supreme Shopping Centre, Gulmohar Cross Road No 9
POBOX 21234 400049. Maharashtra ","70, Juhu Supreme Shopping Centre, Gulmohar Cross Road No 9
POBOX 21234 400049. Maharashtra ",,,www.nspa.in,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
cd471366-1df6-3500-b618-6fff09f3b99c,Saytrees Environmental Trust,info@saytrees.org,+91 9008659007,,,,,"C-503, Concorde MidwayCity Apartment, 
Basapura Road, Near Hosa Road Junction, 
Hosur Road., Bengaluru 560100. Karnataka ","C-503, Concorde MidwayCity Apartment, 
Basapura Road, Near Hosa Road Junction, 
Hosur Road., Bengaluru 560100. Karnataka ",,,www.saytrees.org,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
05fe2b12-b204-3456-830f-277ea2f9305f,Sense International (India),info@senseintindia.org,+91 79 26301282,,,,,"2nd Floor, Admin Block, Opp. IIM-A, Andhjan Mandal Campus, Vastrapur, Ahmedabad 380015. Gujarat ","2nd Floor, Admin Block, Opp. IIM-A, Andhjan Mandal Campus, Vastrapur, Ahmedabad 380015. Gujarat ",,,www.senseintindia.org,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
fdfe4a11-afea-3378-b751-98f1c275414a,School For Potential Advancement & Restoration Of Confidence India (Sparc India),sparcindia@rediffmail.com,+91 522 2730753,,,,,"26, Guru Daya Niwas, Sachiwalaya Colony, Mausam Bagh, Sitapur Road, Lucknow 226020. Uttar Pradesh ","26, Guru Daya Niwas, Sachiwalaya Colony, Mausam Bagh, Sitapur Road, Lucknow 226020. Uttar Pradesh ",,,www.sparcindia.in,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
086ddd4f-1cb4-30a7-b8ce-56ea5ebe1286,Search Ngo,sat@satw.com,+91 08898907102,,,,,116 Hunter St 27502-1314. Maharashtra ,116 Hunter St 27502-1314. Maharashtra ,,,www.nspa.in,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
565dacb5-77ea-3963-bcc5-b9dd9c6c03f8,Score Foundation,scorefoundation@eyeway.org,+91 11 26472581; +91 11 26472582,,,,,"17/107, Lower Ground Floor, Vikram Vihar, Lajpat Nagar, New Delhi 110024. Delhi ","17/107, Lower Ground Floor, Vikram Vihar, Lajpat Nagar, New Delhi 110024. Delhi ",,,www.scorefoundation.org.in,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
3b9a14fe-a4a3-37e9-b9d3-99c215c2b516,Satish4,abhinav@themarksys.com,+91 08898907102,,,,,"Plot No. 1 Rajiv Gandhi Technology Park, Mumbai 160101. Maharashtra ","Plot No. 1 Rajiv Gandhi Technology Park, Mumbai 160101. Maharashtra ",,,www.nspa.in,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
25d08023-0f1c-396f-b1c8-ecc6ad925379,Sarojini Naidu Rural Welfare And Educational Trust,sarojininaidutrust@rediffmail.com,,,,,,"4/47 Ganesapuram, Thuvariman P.O., Madurai 625019. Tamil Nadu ","4/47 Ganesapuram, Thuvariman P.O., Madurai 625019. Tamil Nadu ",,,www.sarojininaidutrust.org,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
5df50373-7b43-3dcb-abc3-286f6a084866,Sarthak Foundation,social@sarthakfoundation.org,+91 9839561301,,,,,"129 Manas Enclave, Faridi Nagar, Lucknow 226015. Uttar Pradesh ","129 Manas Enclave, Faridi Nagar, Lucknow 226015. Uttar Pradesh ",,,www.sarthakfoundation.org,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
4b9433e9-1766-31cc-8a4b-bf088bf14667,Satish Test1,chauhan.satish96@gmail.com,+91 02323232323,,,,,"70, Juhu Supreme Shopping Centre, Gulmohar Cross Road No 9
POBOX 21234, Mumbai 400049. Maharashtra ","70, Juhu Supreme Shopping Centre, Gulmohar Cross Road No 9
POBOX 21234, Mumbai 400049. Maharashtra ",,,www.nspa.in,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
a3a9046f-f10b-320b-b27a-4f394a8c3778,Sanskriti Samvardhan Mandal,admin@ssmandal.net,+91 02465 227848,,,,,"Sharada Nagar, Sagroli, Nanded 431731. Maharashtra ","Sharada Nagar, Sagroli, Nanded 431731. Maharashtra ",,,www.ssmandal.net,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
981816ea-bce4-3554-b18c-3a3161ebad05,Sarada Ramakrishna (Shishu-O-Mahila) Sevashram,saradarks@gmail.com,+91 3218 240534,,,,,"Village-Marjada, P.O - Hotar Dist -, South 24 Parganas 743610. West Bengal ","Village-Marjada, P.O - Hotar Dist -, South 24 Parganas 743610. West Bengal ",,,saradaramakrishnasevashram.org,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
bb1f3550-7911-3d0e-a1a0-67dc046e2888,Saprem (Social Aspiration For Participatory Reforms By Evolved Manpower),saprem.ngo@gmail.com,+91 251 2363652,,,,,"11, Panchshil Building, Opp. Nutan Hindi Highschool, Durga Mata Mandir Road, Kolsewadi, Kalyan 421306. Maharashtra ","11, Panchshil Building, Opp. Nutan Hindi Highschool, Durga Mata Mandir Road, Kolsewadi, Kalyan 421306. Maharashtra ",,,sapremngo.in,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
f991cc86-0739-3a59-aec6-23bd600200a1,Sankara Eye Hospital,info@kannoli.net,+91 44 22484799; +91 44 22485299,,,,,"No.1, Third Cross Street, Sri Sankara Nagar, Pammal, Chennai 600075. Tamil Nadu ","No.1, Third Cross Street, Sri Sankara Nagar, Pammal, Chennai 600075. Tamil Nadu ",,,www.kannoli.net,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
7f60e68d-cad5-3575-8ec3-9eeaaadaa96b,Sankalp Jyoti,sankalpjyoti23@gmail.com,+91 9304832180,,,,,"Ashoka Nagar, Road No. 1 Last, Kankarbagh, Patna 800020. Bihar ","Ashoka Nagar, Road No. 1 Last, Kankarbagh, Patna 800020. Bihar ",,,www.sankalpjyoti.org,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
fdcc2c31-d944-329b-8fab-b92a8f4759eb,Sanjivani Medical Training Centre,sanjivani90@rediffmail.com,+91 241 2610128,,,,,"At Mehekari Phata, Nagar Pathardi Road, Ahmednagar 414002. Maharashtra ","At Mehekari Phata, Nagar Pathardi Road, Ahmednagar 414002. Maharashtra ",,,http://sanjivanimtc.com/,True,,,,,,,helpyourngo,,,,,,,,,,,,,,
4886e17b-abc4-3cfc-a212-21a8e06cfeec,Sanjivani Health & Relief Committee,sanjivani@shrc.org.in,"+91 9898368565, 9428400000; 07926620497",,,,,"Near Dharmrasik Vatika, B/H. Ekta Tower,
Barrage Road, Vasna, Ahmedabad 380007. Gujarat ","Near Dharmrasik Vatika, B/H. Ekta Tower,
Barrage Road, Vasna, Ahmedabad 380007. Gujarat ",,,www.shrc.org.in,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
bffe5ed6-af17-3bc5-9f9c-ad0c61fe3a4d,Sampurn Sahyog Sansthan,sss_lko777@rediffmail.com,+91 522 2288621,,,,,"4th Floor, New Janpath Complex, 9-A, Ashok Marg Hazratganj, Lucknow 226001. Uttar Pradesh ","4th Floor, New Janpath Complex, 9-A, Ashok Marg Hazratganj, Lucknow 226001. Uttar Pradesh ",,,www.sampurnsahyogsansthan.org,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
c35a2612-78a3-3376-ac0c-32f9fe5b58f1,Sangeeta Darvekar Charitable Trust,oralcancerawareness@gmail.com,+91 022-28162440,,,,,"602/A, Sealand Tower, Jesal Park, Bhayandar East, Thane 401105. Maharashtra ","602/A, Sealand Tower, Jesal Park, Bhayandar East, Thane 401105. Maharashtra ",,,www.oralcancerawareness.org,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
9ab47302-441b-3ad4-85d5-44e8b4cbe8ae,Sanga Mithra Development Association (Samida),samidango@gmail.com,+91 8932 225352,,,,,"Pedashaikalipalem Village, Kokkirapalli Post,
Yellamanchili Mandal, Visakhapatnam 531055. Andhra Pradesh ","Pedashaikalipalem Village, Kokkirapalli Post,
Yellamanchili Mandal, Visakhapatnam 531055. Andhra Pradesh ",,,www.samida.org,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
ee4409a4-85a4-3dba-8df5-fd14baaecce4,Samerth Charitable Trust,samerthtrust1992@gmail.com,+91 79 26829004,,,,,"Q-402, Shrinand Nagar, Part - 2, Vejalpur, Ahmedabad 380051. Gujarat ","Q-402, Shrinand Nagar, Part - 2, Vejalpur, Ahmedabad 380051. Gujarat ",,,www.samerth.org,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
02d7eeb5-2a9d-33b8-860d-42cb133676bc,Sankalpa Rural Development Society (Srds),sankalpa2020@gmail.com,+91 836 2378500,,,,,"Deshpande Foundation Building, B. V. B. Engineering College Campus, Vidyanagar, Hubli 580031. Karnataka ","Deshpande Foundation Building, B. V. B. Engineering College Campus, Vidyanagar, Hubli 580031. Karnataka ",,,srds2020.wordpress.com,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
07f69a8d-5188-3162-a34d-457b499dc1e8,Samashti,ravi@samashti.com,+91 80 26582578,,,,,"No. 209, Uma Sanjivini Residency, 1st Main, Laxmi Nagar, JP Nagar, 7th Phase, Bengaluru 560078. Karnataka ","No. 209, Uma Sanjivini Residency, 1st Main, Laxmi Nagar, JP Nagar, 7th Phase, Bengaluru 560078. Karnataka ",,,www.samashti.com,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
b490c531-c614-3dc0-88cb-26b26f4ff07e,Salem Thirunangaigal Nala Sangam,salemthirunangaigal@gmail.com,+91 4348 242299,,,,,"No. 4/66, AS2A, Arthi Nagar, 2nd Street, Narasodhipatti, Salem 636004. Tamil Nadu ","No. 4/66, AS2A, Arthi Nagar, 2nd Street, Narasodhipatti, Salem 636004. Tamil Nadu ",,,N. A.,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
1d85a667-5a52-328c-b3fb-84bc91d85438,Samanya Lok Bahuddeshiya Charitable Trust,osmanabadnet@gmail.com,+91 2472 228890,,,,,"1/89, Manik Nivas, Ashok Collony, Vidyanagar, Osmanabad 413501. Maharashtra ","1/89, Manik Nivas, Ashok Collony, Vidyanagar, Osmanabad 413501. Maharashtra ",,,N.A,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
d79ef2ca-35d5-3cf6-a463-c2962458e36a,Samarthanam Trust  For The Disabled,info@samarthanam.org,+91 80 26582570,,,,,"No. 11, Villa Suchitha, Ist Cross, 17th A Main, JP Nagar II Phase, Bengaluru 560078. Karnataka ","No. 11, Villa Suchitha, Ist Cross, 17th A Main, JP Nagar II Phase, Bengaluru 560078. Karnataka ",,,www.samarthanam.org,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
b3bb7083-a87f-3548-8397-7bdde643248e,Sambhav Foundation,sambhavemail@gmail.com,+91 9819117049,,,,,"Kedarnath, Flat No. 504,  Plot No. 7, Sector No. 7,  Charkop, Kandiwali (West), Mumbai 400067. Maharashtra ","Kedarnath, Flat No. 504,  Plot No. 7, Sector No. 7,  Charkop, Kandiwali (West), Mumbai 400067. Maharashtra ",,,www.sambhavfoundation.website.org,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
f0506206-1963-368c-ab8f-f0ec84c9b014,Sakthi Foundation,funds@sakthifoundation.org,+91 8870317668,,,,,"564, High School Road, Sendurai Post, Natham Taluk, Dindigul 641016. Tamil Nadu ","564, High School Road, Sendurai Post, Natham Taluk, Dindigul 641016. Tamil Nadu ",,,www.sakthifoundation.org,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
d9b10094-ba34-3aa0-9475-eb013d0bd7da,Salaam Baalak Trust - Delhi,ed@salaambaalaktrust.org,+91 11 23584164; +91 11 23589305,,,,,"2nd Floor, DDA Community Centre, Gali Chandiwali , Paharganj, New Delhi 110055. Delhi ","2nd Floor, DDA Community Centre, Gali Chandiwali , Paharganj, New Delhi 110055. Delhi ",,,www.salaambaalaktrust.com,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
b3ae540a-296b-349c-9346-641b5af187b8,Sajag Foundation Ngo,info@sajagngo.org; sajag@sajagngo.org,+91 11 32310005,,,,,"56, Block No.01, Trilok Puri, Delhi 110091. Delhi ","56, Block No.01, Trilok Puri, Delhi 110091. Delhi ",,,www.sajagngo.org,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
87b6a385-8337-331d-92f7-a242030b330c,Sai Kripa,saikripa1989@gmail.com,+91 120 2536416; +91 120 2531521,,,,,"Z-133/134, Sector-12, Noida 201301. Uttar Pradesh ","Z-133/134, Sector-12, Noida 201301. Uttar Pradesh ",,,www.saikripa.org,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
7ebbd84e-2f78-3c9e-b191-a868466366c3,Sakaar Outreach,sakaaroutreach@rediffmail.com,+91 11 26275685,,,,,"K-1/49, Basement, Chittaranjan Park, New Delhi, Delhi 110019. Delhi ","K-1/49, Basement, Chittaranjan Park, New Delhi, Delhi 110019. Delhi ",,,www.sakaaroutreach.org,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
5a1afb31-50aa-31fe-acbf-d98f34152060,Salem Pengal Nalavazhuvu Sangam,salem.pns@gmail.com,+91 427 2431522,,,,,"No. 534/2, Annapuram, State Bank Colony, 5 Road, Salem 636004. Tamil Nadu ","No. 534/2, Annapuram, State Bank Colony, 5 Road, Salem 636004. Tamil Nadu ",,,NA,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
e813c1f6-d700-3b8b-9433-12d47c2641a5,Sahyogi,sahyogi.ngo@gmail.com; sahyogiindia@yahoo.co.in,+91 9431094002,,,,,"Village Lodipur, P.O. Kamla Gopalpur, Via Sadisopur, Patna 801111. Bihar ","Village Lodipur, P.O. Kamla Gopalpur, Via Sadisopur, Patna 801111. Bihar ",,,www.sahyogi.ngo,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
5bc0b62e-04e3-3f34-b5a6-d012acd9b0c4,Sabarmathi Social Seva Sangam,admin@sabarmathisss.in,+91 421 2257002,,,,,"B-29 Kumaran Colony, Ammapalayam, Anuparpalayam P. O., Avinashi, Tiruppur 641652. Tamil Nadu ","B-29 Kumaran Colony, Ammapalayam, Anuparpalayam P. O., Avinashi, Tiruppur 641652. Tamil Nadu ",,,www.sabarmathisss.in,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
c055aba8-d062-3dcf-90e2-0c2a7029c4dd,Sai Educational Rural & Urban Development Society (Seruds),seruds@yahoo.com,+91 8518 255626,,,,,"D.No.46-740, Budhavarapeta, Kurnool 518002. Andhra Pradesh ","D.No.46-740, Budhavarapeta, Kurnool 518002. Andhra Pradesh ",,,www.serudsindia.org,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
e0a1e473-6d64-3117-a5c6-b92f771b3d2d,Sahyadri Shikshan Prasarak Mandal,sspm2001@yahoo.com,+91 9325024664,,,,,"8, Shivneri Nagar, Near Jawahar Nagar Police Station, Aurangabad 431005. Maharashtra ","8, Shivneri Nagar, Near Jawahar Nagar Police Station, Aurangabad 431005. Maharashtra ",,,NA,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
a619ad86-1174-3321-9297-8ca7055759d2,Sadhana,sadhana_trust2003@yahoo.com,+91 80 23286231,,,,,"#24, 2nd Cross, 4th Main, Kamakshipalya, Bengaluru 560079. Karnataka ","#24, 2nd Cross, 4th Main, Kamakshipalya, Bengaluru 560079. Karnataka ",,,N.A.,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
2a224690-99cf-39fb-8273-5dfc19b5e60b,Sahyadri Gramin Vikas Va Bahuuddeshiya Yuvak Kalyan Sanstha,sahyadri.india@gmail.com,+91 712 2293314; +91 9860998972,,,,,"C/o 987, Ward No. 4, Opp. N. P. School No. 2, Peth Vibhag, Narkhed, Nagpur 441304. Maharashtra ","C/o 987, Ward No. 4, Opp. N. P. School No. 2, Peth Vibhag, Narkhed, Nagpur 441304. Maharashtra ",,,www.sahyadri.org.in,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
11691bf0-f9b8-3322-88f2-96fdaea09944,Sadbhav Foundation,sadbhav@meso-in.com,+91 22 66675122,,,,,"101, Centre Point, Jijibhai Lane, Lalbaug, Mumbai 400012. Maharashtra ","101, Centre Point, Jijibhai Lane, Lalbaug, Mumbai 400012. Maharashtra ",,,N. A.,False,,,,,,,helpyourngo,,,,,,,,,,,,,,
