ngoId,hasRegistration,hasFinance,logo,yearEstablished,missionStatement,vision,objectives,legalStatus,areasOfOperation,activeStatus
9ab47302-441b-3ad4-85d5-44e8b4cbe8ae,,,,,,,"Andhra Pradesh based Sanga Mithra Development Association (also known as SAMIDA) is a 14-year old Non-Governmental Organization (NGO) working with the poor and less privileged families in rural districts of Visakhapatnam. The organization promotes holistic development with an emphasis on participatory development and empowerment of the poor, particularly women, and other socially disadvantaged communities in the target area.  SAMIDA focuses on health, education, economic, and social upliftment of deprived communities. Their main activities are:    Target Intervention Project for High Risk Group:  High Risk Group includes female sex workers and other vulnerable communities who are socially and economically backward. The project is supported by Andhra Pradesh State AIDS Control Society, Hyderabad. It covers about 1,220 High Risk people. The intervention focuses on counselling, regular medical check-ups, condom distribution, social marketing, advocacy and lobbying, crisis management, and other support services to the target group.    SLEEP (Sustainable Livelihoods Enhancement & Enterprise Promotion):  The program covers nearly 500 women farmers. Training on sustainable ways of farming, and entrepreneurial skills are the topics discussed in detail. Survey research is conducted to understand the issues faced by women farmers and the same are then addressed during sessions. SLEEP is supported by Rashtriya Grameen Vikas Nidhi (RGVN), Bhubaneshwar.  MGNREGA program:  SAMIDA conducts training programs for wage seekers and orientation is given on the MGNREG Act.  Income Generation Programs (IGP) for Women:  SAMIDA implements income generation and capacity building programs for petty businesses like vegetable vending, dairy development, etc. to provide sustainable livelihood to vulnerable women. Under this project, nearly 1,455 targeted families benefitted.   Awareness camps:  Awareness drives are held focusing on Environment (bio diversity conservation), Water & sanitation practices, and child labour. SAMIDA also conducts general awareness sessions on Human Rights, Domestic Violence Act, and Right to Information Act.  Tech Camps:  Site visits are organized for young children to get exposure on technology. The objective of this program is to spread awareness about the benefits of technology in the services sector.  ",,,
ee4409a4-85a4-3dba-8df5-fd14baaecce4,,,,,,,"Samerth Charitable Trust (Samerth) was established in 1992 with the objective of accelerating a humane, sustainable and equitable society by enabling marginalized communities to gain access to basic entitlements, especially for water, education and land rights. Samerths work areas are Kutch District and urban slums of Ahmedabad in Gujarat, and in Chhattisgarh, where the focus is on Vulnerable Tribal Groups.  Some of their key programs are:   Kutch Program:  Samerth facilitated construction of 50 water harvesting structures in the form of village ponds and 33 dug wells, 6 cattle trough and distributed 60 tree guards which provided drinking water to 6,052 households holding a population of 33,000+ people and more than 31,000 cattle population in 20 villages. To create awareness and services for hygiene and sanitation in the arid region of Kutch, they constructed 8 new and renovated 12 sanitation units in Rapar block which benefitted 5,815 children. During the year, with the help of MGNREGA funds Samerth reduced migration rate by 40%.  Chattisgarh Program:  The NGO works here in three major areas; Education for Children, Water Security, and Implementation of Forest Rights. During the year, 3500 ‘out of school’ children were re-enrolled in schools through appropriate learning. Samerth is currently working in 18 villages of Mungeli district to address livelihood issues through National Resource Management, mobilization of related government programs and policies, promoting social security and gender awareness.    Ahmedabad Urban Program:  Samerth runs 5 Early Childhood Education Centers through which it has managed to reach out to 4312 children out of which 2835 were enrolled in regular schools. These centers provide space for children of poor communities to access early learning and engage in stimulation and early milestone development processes. 325 Anganwadi workers have been trained till date and has also reached out to 1681 adolescent girls for skills and leadership training.  ",,,
02d7eeb5-2a9d-33b8-860d-42cb133676bc,,,,,,,"Sankalpa Rural Development Society (SRDS) is an NGO founded by Mr. Sikandar Meeranayak in 2008. It serves the people in Karnataka  & Maharashtra. SRDS's focus is rainwater harvesting using modern techniques, thereby helping to solve the problem of water scarcity in rural and urban communities.  The NGO’s mission is to restore ground water using water harvesting systems like borewell recharging. This is achieved by sensitising the community members and conducting awareness drives in drought prone villages. The NGO’s vision/goal is to end water scarcity in India by 2020. With financial assistance from Deshpande Foundation and Sri Satya Sai Trust, SRDS has built more than 150 bore well structures in Haveri, Shiggaon and Savanur districts in Karnataka, and also in Aurangabad and Sangli, Maharashtra. In FY15, the NGO received support from Fidelity, USA.  Farmers Technology Transfer Fund (FTTF) was launched to conduct the following activities: (i) Conducting Gram Sabhas for imparting information on borewell recharge and the use of technology, (ii) Capacity building training for farmers on borewell recharge through rain water harvesting, (iii) Exposure visits for more than 1,000 farmers from different villages, and (iv) Wall paintings on borewells.  SRDS's founder, Mr. Sikandar Meernayak, devised a method to reduce the cost of constructing borewells by 60% in rural areas and 50% in urban areas. The technique used by SRDS to recharge and conserve a water table involves digging up a large pond and directing rainwater to this catchment pond through a series of trenches and piping. This channelled water from ponds is then streamed out to a percolation pit to replenish the water tables and aquifers. This technique is cost-effective, eco-friendly and can be customised to the needs of farmers.   To create awareness about water conservation in the minds of villagers and farmers, SRDS paints pictures depicting water saving on the walls of hutments. In FY15, the NGO made wall paintings in 67 villages. ",,,
07f69a8d-5188-3162-a34d-457b499dc1e8,,,,,,,"Samashti was started by a small group of amateur theatre artists, whose main purpose is to discover new aspirants, train them in all aspects of theatre, and bringing them to the main stream of Kannada theatre. To achieve its objectives, Samashti has organized many free theatre camps.  For the last 20 years, Samashti tried to achieve the following objectives:   Reaching the masses without compromising the theatre values.  Giving importance to creative work.  Giving emphasis to all aspects of theatre production such as acting, sets, music, properties, make up, costume, lighting, etc.  Assuming acting as a core subject.  Conducting workshops to help identify new talent and to enrich the existing talent.  Producing new or rarely presented plays.   Some of their plays include Chitrapata Ramayana, Vishaake, Chirakumara Sabha, Prameelarjuneeyam, Nayee Kathe, Shandilya Prahasana, Avaanthara, Kathe Helathivi, Miss Sadarame, Saafalya, Kathana, Preethi, Harinabhisarana, Alegalalli Rajahamsagalu, Haddu Meerida Haadi, Mrichakatika, Samba Shiva Prahasana & Ashadada Ondu Dina.  Samashti’s play Chitrapata Ramayana won three awards and received ten nominations in Mahindra Excellence in Theatre Award (META) in 2015 and ten awards in Rangbhoomi, Udupi in 2018. A total of 290 plays competed in META across India.  Samashti also conducts various workshops on topics like basics of theatre acting, make-up workshop, intonation workshop, property making workshop, film making and rhythm workshop. ",,,
b490c531-c614-3dc0-88cb-26b26f4ff07e,,,,,,,"Salem Thirunangaigal Nala Sangam (STNS) was established with a objective to create awareness about HIV/AIDS & other sex related diseases among transgenders and provide support to them. It is promoted by Voluntary Health Services (VHS) as part of the Tamil Nadu AIDS Initiatives (TAI) project.  STNS is supported by Swasti, whose HIV/AIDS prevention project is being funded by Avahan III, the Bill & Melinda Gates Foundation’s project.  STNS has more than 2,000 transgender members. STNS helps them avail basic rights and access all government related schemes like voter ID, ration card, bank account passbook & other medical schemes.  Other services offered by STNS include:   makes members aware about the Antiretroviral Therapy (ART) drugs that help suppress the HIV virus  provide information about medical schemes  create awareness about TB  explain the importance of savings   STNS also receives support from the Tamil Nadu Police department, the District Collector, the media and others.    ",,,
1d85a667-5a52-328c-b3fb-84bc91d85438,,,,,,,"Samanya Lok Bahuddeshiya Charitable Trust was formed with an objective to serve the marginalised sections of society by educating children, empowering women and building capacities for them to provide equal opportunities.  SLBC Trust took following initiatives in 2012:    Gender capacity strengthening programme:  This initiative is taken to develop awareness among women; 10 women were rehabilitated. Formation of Self-Help Groups (SHG’s), Mahila Mandal and Kishori Gat were a result of this programme and 2305 rural women are governed under these Community Based Organisations.    Health and Hygiene: Based on a  Survey conducted during the year it was found that over 60% of the women and children were suffering from ailments. Health Check-ups 341 plus women’s were undergone health check-up and along with the awareness camps of child rearing and nurturing was organised.    HIV/AIDS TI Programme:  Local NGO’s and SLBC Trust jointly organised programme covering 100 community sex workers form Osmanabad and adjoining areas and extends counselling, medical aid and health education support to CSW’s.    Literacy Programme:  Overall 400 illiterates, women members of SHG’s and dropouts are educated through 120 literacy classes conducted by volunteers and 17 project villages from four blocks. Vocational training was provided to group of adolescent girls in villages making soft toys, mehandi drawings, making wall pieces, knitting, tailoring and embroideries, etc.    Village Developmental initiatives:   NGO has adopted 75 villages of Osmanabad block along with the stimulation of local villagers and towards overall development and improving life standards.    Livelihood through government Schemes:  Due to unawareness rural and underprivileged people are not taking advantage of these schemes. After working on this part, during the year, families availed benefits by various government schemes. Total 1169 people took benefits, in that 959 were SC/ST/OBC and 210 were Pardhi.    Community sensitisation camps:  SLBC Trust has conducted programmes like conventions for women Right’s & Powers (1200 attendees), Mahila Melawa (630 in Tuljapur village and 360 in Umeraga) and Basic training on Self-help groups & Micro Finance concepts (130 attendees).    Legal Aid Centre & Paralegal Training:  This Legal wing was created to help Dalit and minorities who are victims of the society. Total 35 cases are successfully, taken care by SLBC Trust.    Education Programme for child Labour:  This programme was launched in red light area of Osmanabad and 11 students were enrolled in school all are child labourers from vulnerable families. The school runs from 9 am to 4 pm and informal ways of education is provided along with the parents counselling done through house visits.    Personality Development camp for youth:  This programme was hosted by CEO of Zilla parished and project director. Total 35 youths were participated and provided with the personality development tips and in house session for the same.    Self-Employment Training Programme:  Training programme for educated but unemployed youths was organised by this NGO. Total 19 youths participated in and they were assured for the bank loan and free guidance to establish their own business.    Farmers clubs and educational trainings:  Farmers club was formed in ten villages and almost all small and marginal farmers are interlinked through this club. The members were provided input on organic farming, worm composting, sustainable agriculture, modern technologies, government schemes etc.. More than 100 farmers benefited through these initiatives, to avail crop damage compensations due to heavy rainfalls and special packages declared by government.    National environment awareness campaign:  This programme was organised in collaboration with local NGO’s and during three days programme implementation rallies, video/audio shows, poster, exhibitions, training and demonstrations were held on “water conservation”.    Plantation:  The plants explored at nursery under government control were distributed to 100 beneficiaries in the village along with the orientation about the plantation process and post care.   ",,,
d79ef2ca-35d5-3cf6-a463-c2962458e36a,,,,,,,"Samarthanam Trust for the Disabled (Samarthanam Trust) works for underprivileged sections of society, particularly the visually impaired. It runs integrated primary and secondary schools and supports visually impaired students pursuing higher education. The Trust's motto is to use technology to nullify disability. Educate, Enable and Empower are the watch words of the Trust.  It also promotes sports activities for the visually impaired, such as cricket and chess.  :Main activities of the Trust are   Education:  The organization has several Residential schools for students born with special needs in Bangalore with in-house hostel facilities for boys & girls. They support students with a disability to pursue higher education in their choice of institute with financial and academic provision as well.  Livelihood:  Samarthanam has Livelihood Resource Centres (LRC) which provides skill training to disabled & destitute people of the community. The training, food & accommodation for all trainees is free of cost. Besides this they are also supported with pre and post placement training.  Health & Nutrition:  With an aim to prevent malnutrition Samarthanam has begun their own Mid-Day meal program which is distributed in many public schools in Karnataka. They supply at least 15,40,000 meals every year to at least 50 government schools.  Environment:  Parisara and Well-being Out of Waste (WOW) are some of the many environmental projects executed by the NGO. They works towards waste management through recycling, tree plantation drives, building Therapy Gardens on wasteland and conducting public place beautification campaigns. Some projects are supported by corporates and the Government too.     Samarthanam Trust is the recipient of numerous accolades including the Karnataka Governor's Award for Excellence. The Indian cricket team backed by Samarthanam has been winner of two T-20 World Cups for the Blind.  ",,,
b3bb7083-a87f-3548-8397-7bdde643248e,,,,,,,"Sambhav Foundation works in the areas of rural and urban development, child education and women empowerment through advocacy, direct program interventions and capacity building of the community to access the benefits of the state programs.  This year Sambhav has adopted an orphanage called  Anandashram  in Thane, which takes care of 34 orphans & abandoned children mostly from tribal communities, and provides them shelter, nutrition and education.  Activities in FY13:  1) Health programmes:  In FY13, Sambhav focused on health related activities especially on Tuberculosis and HIV/AIDS in collaboration with the Maharashtra State Anti-Tuberculosis Association. The NGO managed to conduct several activities relating to health awareness during the year.  2) Educational programmes : During the year, 290 children in difficult circumstances were provided education, counselling, shelter and other support. Assistance was provided to students in terms of free books and other educational material.  3) Community Awareness campaign:  Sambhav conducted more than 100 street plays in Mumbai and Thane in public places like railway stations, bus stops, parks etc. on diseases like HIV/AIDS, Tuberculosis, Malaria, Dengue etc. and issues like Anti-Natal care, Girl Child Infant Mortality etc. They also screened a film on TB Lakshmi Ki Kahani with the help of CBOs and NGOs in collaboration with the Maharashtra State Anti-Tuberculosis Association. Sambhav had conducted 25 awareness sessions in rural areas and more than 80 sessions in urban areas about health and personal hygiene, gender discrimination, Prenatal and antenatal care, TB-HIV, Malaria etc. and also conducted free health check-up camps, eye check-up camps etc.  4) Rural Development programme:  Sambhav has continued with rural development activities like education provided to children, health awareness campaigns, training and orientation for farmers, self-help groups and rural youth. The NGO has trained more than 100 farmers about organic agriculture, provide them with seeds and triedto uplift their financial condition by providing employment opportunities in the field of agriculture. ",,,
f0506206-1963-368c-ab8f-f0ec84c9b014,,,,,,,"Sakthi Foundation (Sakthi) uses awareness energy to bring happy changes in the lives of children and their parents living in remote Tamil Nadu. It is a part of the Uni5 community. Sakthi was begun when a group of individuals from disadvantaged socio-economic backgrounds decided to give back to the community that supported them by providing education and medical support to needy people.  Their initiatives are as follows:   Uni5Selftual Schools:  The mantra of the Uni5 Community is “Selftual” which means that “I transform myself for my own happiness which will then radiate to all those around me”. This is a system of education that does not discriminate between the rich and the poor. In early childhood education, this system integrates other effective educational tools like that of the Montessori education system which enrich the quality of learning. This system of education is currently in operation in three pre-primary schools in Tamil Nadu.  Connecting Adults to Culture (CAC):  The objective of this programme is to transform the minds of individuals to live a happy life. The CAC programmes help adults connect with India’s cultural heritage to lead a harmonious life with their family and be connected with society as well.  Connecting Children to Culture (CCC):   The CCC programs connects children to culture and also helps them see that it resonates with the scientific laws of nature that they study in school.  Free eye camp:  The organisation has been conducting free eye camps in conjunction with the Madurai Aravind eye hospital in several villages in Tamil Nadu. More than 1,000 people have got their vision back after the free eye surgery performed on them.  Spoken English:  Their trained teachers give spoken English training using mobiles to rural and suburban school and college students.  ",,,
d9b10094-ba34-3aa0-9475-eb013d0bd7da,,,,,,," Salaam Baalak was established 29 years ago with the aim to build a sensitive environment for the children on the streets of Delhi. They function through 13 day care centers, 6 shelter homes, and 3 child helpline services (named as Childline). They have successfully supported more than 8,10,000 kids struggling with poverty and child abuse.  Some key highlights of the Trust’s work:  Full Care Residential Programs:  The Trust deeply believes in the idea of providing a secure environment for the children on the streets who have gone through some sort of mental trauma at least once in their lifetime. With this idea they have opened up shelter homes and day care centers that work on transforming a child’s life by constant intensive engagement and counselling.  Contact Points:  Contact points (CPs) are typically situated at places where one would find a vulnerable child on the streets. Once they rescue the child they then proceed with a proper medical and mental health checkup and try to trace the child’s parents if in any case that does not happen the team then accommodate the kid at their Full Care shelter home and take care of their every need. So far there are 13 Contact Points actively serving through the NGO.  Medical, Mental Health & Nutrition:  Salaam Baalak always initiates projects relating to a kid’s physical and mental development extensively. Some of their recent projects involved conducting free medical and mental health checkup camps for children and their parents. They also started an Access to education project where they admitted as many kids as possible to schools they are in collaboration with to expose them to greater opportunities. The NGO also organizes sensitization workshops for Skill Building in the children to realize their full potential.  Fundraising events:  In an attempt to raise funds for the NGO, a team of organizers put together several events which help them with the same. The Trust recently arranged some dance performances, sports tournament, special movie screenings, visits from knows celebrities like Mira Nair, Shekhar Ravijani and a special visit by the Dutch and Duchess of Cambridge (Prince William and Kate). ",,,
b3ae540a-296b-349c-9346-641b5af187b8,,,,,,,"Sajag Foundation NGO (Sajag) focuses on solving social issues related to education, health, environment and domestic violence. They implement their programmes through their Samajik Suvidha Kendra (Centre), awareness camps and activities on education and health that they conduct with children, women and senior citizens from underprivileged sections of society. They also want to promote quality education for marginalised children.  Their activities in 2011-12 were as follows:   Samajik Suvidha Kendra (SSK):  The SSK was set up for the benefit of underprivileged people and provides a number of activities for their benefit. Their free coaching centre provides coaching for school-going underprivileged children to help them with their studies. The organisation also runs a recreation centre for senior citizens. Monthly get-togethers are organised for them and they are also provided with facilities like newspapers and indoor games. Sajag also helps them with information related to Senior Citizen Pension Schemes instituted by the Government of Delhi.  Legal advice and information:  Sajag has been providing free legal advice and information about domestic violence to underprivileged women from the Scheduled Caste community.  Food and nutrition information:  The organisation provides free food and nutrition advice to women and children for the betterment of their health.  Introduction and awareness of Government schemes:  Sajag updates people about various schemes benefiting underprivileged women, widows, the elderly and the destitute and helps them in completing formalities required to avail of these schemes.  Environment:  The organisation celebrated the eve of Gandhi Jayanti with a plantation and awareness drive in a Government school. Staff members of the Municipal Corporation of Delhi were also involved in the event.  Hawan and Plantation on Maharishi Valmiki Jayanti:  ‘Hawan’ (ritual fire) was traditionally regarded as a good device for environmental purification. Sajag organised five hawans for the benefit of the environment and also tried to inculcate values of civic responsibility amongst those who participated.  ",,,
87b6a385-8337-331d-92f7-a242030b330c,,,,,,,"Sai Kripa is a non-profit established in 1989 in Uttar Pradesh, working to create a lasting change in the lives of the most vulnerable and underprivileged children, without discrimination. Sai Kripa's mission is to enable children without parents to earn not just a livelihood, but also be respected in society.  Some of their activities are:   Balkutir:  A home for orphans and abandoned children which currently houses about 51 children. They provide shelter, food, education, healthcare to the children and also conduct extra-curricular activities. Balkutir has a warm and friendly environment for the children to grow up in, providing them with an education and highlighting values of caring, sharing, integrity, sincerity, and confidence. More than 430 children have benefited so far through Balkutir. It is mainly funded by Charities Aid Foundation (CAF), Give Foundation, and HCLT Foundation.  Sai Shiksha Sansthan:  It is a progressive English medium school with about 400 children. The tuition fee of Rs400 per month is heavily subsidized for students from poor families. So far, 17 batches of students have completed their 10 th standard schooling. They have either taken up jobs or are pursuing higher education. Concern India Foundation has been supporting this programme for the payment of salary of the teachers since the last nineteen years.  Sai Bal Sansar:  It is an institution which provides children with informal education completely free of cost, along with midday meals. There are 150 children studying in this school currently.  Sai Vatsalya Vatika:  It is a project to create a better learning environment catering to children with physical and developmental disabilities. The school incorporates creative learning through art, theatre, and dance. Children are also provided with midday meals.  Sai Vocational Training Centre:  Vocational courses are provided to the underprivileged in the areas of Tailoring, Beauty Parlour operation, Computer Basics, Baking, and Spoken English.   ",,,
7ebbd84e-2f78-3c9e-b191-a868466366c3,,,,,,,"Sakaar Outreach (Sakaar) believes in education and empowerment and provides education and vocational training to empower economically backward, marginalized populations, who do not have access to either, to achieve this objective. Their goal is to make people employable to guarantee their long-term economic independence. Their focus is on women and children. They work in Vadodara and New Delhi.  Sakaar’s programmes and initiatives in 2013-14 are as follows:   Education:  Sakaar operates Shiksha Kendras (learning centres) for underprivileged students in the premises of the Delhi Public School at Vadodara, Gujarat. They also provide stationery, uniforms, school bags, shoes and food, free of cost to the children.  Project Anmol – Nari Vikas Kendra:  This is an integrated approach to train women in income generating activities to make them self-sustainable. They conduct activities like computer education in collaboration with NIIT, dressmaking, zardozi work, adult education and other activities.  Community Development Programmes:  Sakaar conducts regular programmes with community members on topics like development of psycho-social skills for care of infants and children, citizen rights and responsibilities, youth associations, and disaster management.  Gender Resource Centre:  The organization runs two gender resource centres in South Delhi where they conduct non-formal education classes, adult literacy programmes, health camps, legal advocacy, nutrition demonstrations, and provide information about government schemes and their beneficiaries.  Target Intervention Programme:  Sakaar is a part of the Target Intervention Programme through which they work with 2,000 female sex workers. Their objective is to increase awareness of HIV/AIDS in the community and helps the women with health camps, condom promotion programmes and crisis management meetings.  Technical Education Community Outreach Scheme (TECOS):  The aim of TECOS is to deliver training programmes for uplifting the quality of life of poor and needy children by enabling them to gain self/wage employment. Sakaar runs a basic computer course and provides certificates to the children.  ",,,
5a1afb31-50aa-31fe-acbf-d98f34152060,,,,,,,"Salem Pengal Nalavazhuvu Sangam (SPNS) has been formed by a group of deprived women with the aim to empower the marginalised women in the district through holistic development intervention programs. SPNS is promoted by Voluntary Health Services (VHS) as part of the Tamil Nadu AIDS Initiatives (TAI) project.  SPNS is supported by Swasti, whose HIV/AIDS prevention project is being funded by Avahan III, the Bill & Melinda Gates Foundation’s project.  Activities in FY14:   Promotion of Self Help Group (SHG) : SPNS has formed over 75 SHG covering 900 members. The aim of the SHGs is women empowerment through their economic development. Twelve of these SHG have been linked with banks to access banking facilities. SPNS has also provided training on importance of book keeping and accounting related topics, with the support from Dhan Foundation. 185 SHG members are insured under Janasree Bima Yojana.  Roja Kootam Children’s Forum:  74 children belonging to the age group of 6-18 years are members of this forum. They meet once in 3 months with the objective to instil learning and talent enhancement. A cultural event was held by the Forum and more than 200 children of the CBO members participated.  Support for PLHIV:  SPNS has provided nutritious food to 90 People Living with HIV/AIDS (PLHIV) in the Salem district. In addition to food support, medical cate & social care were provided. Children of PLHIV were given career guidance and scholarship support for continuing education.  Social entitlements:  On behalf of its members, SPNS facilitates issue of voter ID cards, ration cards, timely receipt of elderly pension, widow pension, marriage support for girls from poor families, Aadhar card and others.  ",,,
e813c1f6-d700-3b8b-9433-12d47c2641a5,,,,,,,"Patna-based Non-Governmental Organization (NGO), Sahyogi, was incorporated in 2008. Sahyogi focuses on sensitive issues like gender-based and domestic violence, social security, women empowerment, child rights, education, and health. Sahyogi organizes several drives/awareness campaigns every year.  Some of their activities are:   HDFC Bank Training Program:  In view of the financial constraints that every family in the targeted area faces, this skill-building program strives to empower women, and the community at large. Sahyogi has provided training to nearly 2,500 women of different groups in Bihar and Jharkhand, with the support of HDFC Bank. The trades covered were candle making, garment designing, making soft toys, artificial jewellery, tailoring, bindi making, papad making, phenyl, and making artificial flowers. These groups will be further supported by HDFC Bank in accessing funds for business/self-employment. Sahyogi volunteers and community leaders have ensured delivery of quality training to the participants.  Training and campaign on Gender Based Violence (GBV):  The main objective of this is to help participants understand GBV and its dimensions, as well as to understand community based actions to stop it. Nearly 10,000 people were reached through community meetings, IEC and folk media shows. Sahyogi also urges the government to strengthen their support and redressal system. Also, to address the adverse sex ratio, Sahyogi campaigns in its target area and educates the target groups, especially women, on this issue through street theatre, wall paintings and also by distributing pamphlets.  Awareness Drive on Sanitation:  Sahyogi organizes awareness programs for the community leaders to spread the message of saving and reusing water, promoting sanitation and hygienic behaviour in the community, through wall paintings, folk shows and nukkad meetings.  Other Programs : Sahyogi conducts other awareness and training programs like Bal Mela, Child rights in slums, Communication training, School Chalo Abhiyan, Orientation-cum-sharing meeting on Rajiv Awas Yojna (RAY), Women’s rights and entitlements, and Shiksha Jagrukta Abhiyan.  ",,,
5bc0b62e-04e3-3f34-b5a6-d012acd9b0c4,,,,,,,"Sabarmathi Social Seva Sangam (SSSS) strives for equitable and sustainable development of the underprivileged in the community. Though the main focus is on providing day-care to children of the locals working as daily wage earners, it also encourages and motivates the young generation to actively participate in the development of the community.  Programmes undertaken were as follows:   Creche Programme :  The organization ran ten creche centres in Tiruppur and provided learning, nutrition and day care to around 300 infants in the age group of two to five years.  Mobile Medicare Unit :  Free medical camps with the help of volunteers were conducted every month for the elderly people in and around Tiruppur district.  Awareness Camps :  SSSS conducted camps to create awareness about preservation of safe drinking water, sanitation, and basic rules for road safety. Sessions are conducted by experts for imparting awareness about the fundamental rights of consumers.  Women Development Programme :  Women were trained by experts in making hosiery merchandise and assisted in selling them at competitive prices in the local market. Exhibitions and workshops were also conducted to support such women. Vocational training was provided to widows.  Health Camp :  Health camps were conducted with the help of Government hospitals. Doctors, free medicines and first aid was provided to the needy. Awareness regarding family planning was also created.    Training to Farmers :  Farmers were trained on improved agricultural technology by faculty from reputed agriculture institutes in Tiruppur and outside.  ",,,
c055aba8-d062-3dcf-90e2-0c2a7029c4dd,,,,,,,"Sai Educational Rural & Urban Development Society (SERUDS) runs an orphanage and works for the development and welfare of deprived street children, destitute women, elderly poor, and youth in urban slums and villages. Its need-based programmes focus on access to education, food, livelihood training and healthcare.  In 2013-14 their activities were:   Joy Home for Children Orphanage:  This is the flagship programme of the organization. 40 orphans and street children are being provided care, support and protection in Joy Home Orphanage in Budhawarapeta in the Kurnool slums. SERUDS also supports their education, health, recreation and clothing related needs.  Crèche Centres:  The organization runs 6 crèches to benefit working mothers who work in areas like construction, tobacco making, hotels, and other jobs where they cannot take their children. Each centre caters to 30 children who are provided with healthy food, clothes, and primary education.  Educational Material to students :  SERUDS funds the educational expenses of underprivileged children who would otherwise have to work to support their family and expenses of their own education. They provide educational material, lunch boxes, uniforms and shoes to 65 students at government schools.  Skill Development Training – Tailoring and Embroidery :  In order to create sustainable livelihoods for poor, destitute women and adolescent girls, SERUDS conducted skill development training. Seventy women in Budhavarapeta, Gadivemula and Sreeram Nagar slums of Kurnool district were provided training in tailoring and embroidery for a period of 6 months.  Support to Elderly women:  SERUDS provides Midday meals to around 30 elderly women aged between 58 to 85 years, when their relatives are at work. They also provide groceries and vegetables to about 20 elderly women who have no assets and no income.  HIV/AIDS Awareness:  There is a high prevalence of HIV/AIDS in Kurnool district. SERUDS conducted a sensitization programme in February and March 2014 which reached close to 2,000 people.  ",,,
e0a1e473-6d64-3117-a5c6-b92f771b3d2d,,,,,,,"Sahyadri Shikshan Prasarak Mandal (SSPM) was set up for the welfare of the underprivileged in Aurangabad, Maharashtra. Some of their areas of work include health care, disaster relief and vocational education.  In FY14, SSPM had organised health camps, literacy campaigns, computer training, tree plantation programme, public awareness on irrigation, blood donation camp. It also celebrated events like Independence Day & Republic Day.  Their main activities were:   The largest expenditure by SSPM during the year was on Health Camps which accounted for 39% of total expenses in FY14. They also organized blood donation camps. In the past they have organized seminars on AIDS awareness in different places in their area of operation.  Organizing a literacy campaign for local men, women, & children.  Conducting computer training courses on various topics like hardware, software and packages like MS Office in affiliation with Jan Shikshan Sanstha, which is instituted under the Ministry for Human Resource Development.  ",,,
a619ad86-1174-3321-9297-8ca7055759d2,,,,,,,"Sadhana supports service organisations and the Karnataka Government to assist rural and urban communities in development. Sadhana has taken a major role in, and has been active in the promotion of biofuels for sustainable development in Karnataka.  Their activities are as follows:   Promoting organic farming and an increase in agriculture production.  Creating awareness on women’s rights through the “Bring Domestic Violence to a Halt  Ring the Bell ” campaign in association with Breakthrough.  Forming and promoting Kishore groups (groups of adolescent girls) and creating platforms for them to share, discuss personal health and hygiene, reproductive rights, gender discrimination and other topics.  Under the aegis of Concern India Foundation, Sadhana conducted a 3-day summer camp for tribal children who are school drop-outs. Personality development, communication skills and child rights were the focus areas in this camp.  Other camps and workshops conducted by Sadhana address issues relating to skill development like book keeping, women development and to spread awareness on Mahatma Gandhi National Rural Employment Scheme.  ",,,
2a224690-99cf-39fb-8273-5dfc19b5e60b,,,,,,,"Sahyadri Gramin Vikas Bahuddeshiya Yuvak Kalyan Sanstha is an organization working on issues affecting the urban and rural communities of Nagpur district. The organization has developed and implemented several innovative interventions with special focus on halting and reversing TB, HIV & AIDS, tobacco, and cancer. It also focusses on providing housing to the poor and works for the welfare and empowerment of women, children, adolescent girls and boys, and farmers by initiating development programs in the field of education, sports, environment protection, counselling in career guidance, linkages to health care and livelihoods.  Their activities are:  Migrant Project with MSACS, Mumbai:  Sahyadri, with help of Maharashtra state AIDS Control society (MSACS), provides technical and financial support in Mumbai to migrants coming in search of employment to Nagpur’s two major industrial hubs, MIHAN SEZ and Butibori MIDCs.  The project aims to assess the nature of migrants, how they are organized, the nature of high risk behaviours and safe behaviours, variations in level of migrants’ awareness on HIV-AIDS, determining practices of HRG (Health Care Resource Groups), identifying preferred channels of IEC, etc.  Link Worker Scheme Project with MSACS, Mumbai:  The aim of the project is to assess the nature of HRGs, migrants, truckers, MSM, Female sex workers. It assesses how they are organized, nature of high risk behaviours and safe behaviours, variations in level of their awareness on HIV-AIDS, determination of practices of HRGs, identifying preferred channels of IEC & services to them. This project is implemented by Sahyadri Foundation since June 2014 with technical and financial support of MSACS – Mumbai in 100 villages of Nagpur District.  Skill Development to Rural Unemployed Youth:  Under MoRDs’ SGSY scheme, 25 unemployed youth from Nagpur rural, Gadchiroli and Gondia districts under BPL categories were linked to Sunil Hitech Engineers Pvt. Ltd for being trained in employable skills such as electrical, fitting, welding, rigging,  masonry, scaffolding holding, bar bending etc.  Awareness campaigns:  The NGO also conducts awareness campaigns during the year in areas of sickle cell control, tree plantation, saving the girl child, etc. ",,,
