ngoId,ngoName,orgEmail,officePhone,primaryPoc,primaryPocPhone,secondaryPoc,secondaryPocPhone,mailingAddress,physicalAddress,fieldOffices,orgType,orgWebsite,websiteIsValid,facebook,twitter,iInstagram,youtube,whatsapp,otherSocials,scrapeSource,executiveDirector,technicalSupport,chairmanName,chairmanMobile,chairmanEmail,viceChairmanName,viceChairmanMobile,viceChairmanEmail,secretaryName,secretaryMobile,secretaryEmail,assistantSecretaryName,assistantSecretaryMobile,assistantSecretaryEmail
7902f442-eb0a-302c-934d-979807415ac5,Goodwill Social Work Centre,chrisdangswc@gmail.com,91-9443108595,,,,,"No:5,South Street Extension,Singarayar Colony,,
    Madurai, 
Madurai, Tamil Nadu  625002","No:5,South Street Extension,Singarayar Colony,,
    Madurai, 
Madurai, Tamil Nadu  625002",,,http://www.goodwillsocialworkcentre.orgrg,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
721205a8-0e8e-3f6d-ab6b-81da43964399,Goodwillfoundation,gfoundation97@gmail.com,91-9436140812,,,,,"PC Lianchungnunga Building, Opp: Aizawl West College,
Opp: Aizawl West College, Dawrpui Vengthar    Aizawl, 
Aizawl, Mizoram  796001","PC Lianchungnunga Building, Opp: Aizawl West College,
Opp: Aizawl West College, Dawrpui Vengthar    Aizawl, 
Aizawl, Mizoram  796001",,,http://www.goodfound.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
08ae762c-aa0c-32b9-b3e5-2b6998b1d572,Goonj,mail@goonj.org,91-9717863458,,,,,"J-93, Sarita Vihar,
New Delhi    New Delhi, 
New Delhi, Delhi  110076","J-93, Sarita Vihar,
New Delhi    New Delhi, 
New Delhi, Delhi  110076",,,https://goonj.org/,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
66f200ab-b76f-396b-8359-683443e93aa7,Gopal Kiran Shiksha Avam Sanskratik Samiti,gksss85_org@rediffmail.com,91-9425118370,,,,,"Nimraje Sadan,
New Mohan Nagar    Gwalior, 
Thathipur,Gwalior, Madhya Pradesh  474011","Nimraje Sadan,
New Mohan Nagar    Gwalior, 
Thathipur,Gwalior, Madhya Pradesh  474011",,,http://gksss85_org@rediffmail.com,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
eb8cac5e-7c6e-3c8a-89c8-94758876fe3e,Gopali Youth Welfare Society,gywsociety@gmail.com,91-9002863514,,,,,"Gopali Youth Welfare Society(Main Office),
Gopali (No-shooting Area)    West Medinipur, 
Salua, West Bengal  721145","Gopali Youth Welfare Society(Main Office),
Gopali (No-shooting Area)    West Medinipur, 
Salua, West Bengal  721145",,,,False,,,,,,,givingTuesday,,,,,,,,,,,,,,
5ef27ea2-1c18-3b94-b02a-8c7dc01ba2d6,Goranbose Gram Bikash Kendra,nraptan@gmail.com,91-9609192961,,,,,"Rajarlat,,
Canning,    South 24 Parganas, 
South 24 Parganas, West Bengal  743329","Rajarlat,,
Canning,    South 24 Parganas, 
South 24 Parganas, West Bengal  743329",,,http://www.ggbk.in,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
3ca230f6-dba7-336c-b8a8-44030cd12d9a,Gram Chetna Kendra,gck_1989@yahoo.com,,,,,,"Kheda Milak via Renwal,
    Jaipur, 
Jaipur, Rajasthan  303603","Kheda Milak via Renwal,
    Jaipur, 
Jaipur, Rajasthan  303603",,,http://www.gck.org.in,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
f4d50599-7601-30ca-b6c1-f2088cc374e6,Gram Seva Trust,gram_seva@yahoo.com,,,,,,"N.H. No. 8, Kharel,
Ta. Gandevi    Navsari, 
Khaparia, Gujarat  396430","N.H. No. 8, Kharel,
Ta. Gandevi    Navsari, 
Khaparia, Gujarat  396430",,,http://www.gramseva.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
658b117c-cbbf-3e35-95bd-d3dae79bca96,Gram Vikas Trust,contact@gvtbharuch.org,91-9662006293,,,,,"1/2, Chaitanypark Society, Near I,
Besides Shravan School, Link Road, Near Shravan Chokdi    Bharuch, 
Bharuch, Gujarat  392001","1/2, Chaitanypark Society, Near I,
Besides Shravan School, Link Road, Near Shravan Chokdi    Bharuch, 
Bharuch, Gujarat  392001",,,http://www.gvtbharuch.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
53202631-bb56-3a84-a25e-c5df02dc8b79,Gramalaya Trust,gramalayango@gmail.com,91-9443161263,,,,,"No.C-62 B, 10th Cross,
Thillainagar West    Tiruchirappalli, 
Tiruchirappalli, Tamil Nadu  620018","No.C-62 B, 10th Cross,
Thillainagar West    Tiruchirappalli, 
Tiruchirappalli, Tamil Nadu  620018",,,http://www.gramalaya.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
a7de127b-21ad-372c-a6e3-7c257c337946,Grameen Va Samajik Vikas Sanstha,gsvs_ajm@yahoo.co.in,91-9214569944,,,,,"602/39 Uttranchal colony ,
Parbatpura Bypass, Nasirabad Road,    Ajmer, 
Ajmer, Rajasthan  305002","602/39 Uttranchal colony ,
Parbatpura Bypass, Nasirabad Road,    Ajmer, 
Ajmer, Rajasthan  305002",,,http://www.ngogsvs.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
a46b07b3-0ad4-309b-b383-fe2adb9ba4f8,Grameen Vikas Sanstha,gravis.tomer@gmail.com,91-9412105292,,,,,"99, Somdutt Vihar- Ist,
Opp. MedicalCollege Garh Road    Meerut, 
MEERUT, Uttar Pradesh  250004","99, Somdutt Vihar- Ist,
Opp. MedicalCollege Garh Road    Meerut, 
MEERUT, Uttar Pradesh  250004",,,http://www.gravisindia.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
64c1a71b-c7da-301f-a374-81cb3cd64ee3,Gramin Evam Nagar Vikas Parishad,genvp.genvp@gmail.com,91-9430677449,,,,,"11, Tulsi Vatika, Vivekanand Park,
New Paliputra Colony    Patna, 
Patna, Bihar  800013","11, Tulsi Vatika, Vivekanand Park,
New Paliputra Colony    Patna, 
Patna, Bihar  800013",,,http://www.genvp.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
88a7a872-5bd9-34ea-a230-cd6ab2030bf2,Gramin Punarnirman Sansthan,gps.azm@gmail.com,91-9451113651,,,,,"Vill.-Bilari,,
Post- Barhya,    Azamgarh, 
Azamgarh, Uttar Pradesh  223223","Vill.-Bilari,,
Post- Barhya,    Azamgarh, 
Azamgarh, Uttar Pradesh  223223",,,http://gpsindia.ngo,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
0d4f49ee-a294-3c13-a5ef-a2e5f309ebef,Gramin Vikas Sevasharam,grameenvikassevashram@gmail.com,91-9794972868,,,,,"Madhopur,
    Allahabad, 
Baraut , Allahabad, Uttar Pradesh  221502","Madhopur,
    Allahabad, 
Baraut , Allahabad, Uttar Pradesh  221502",,,,False,,,,,,,givingTuesday,,,,,,,,,,,,,,
f348bf29-b9a3-3452-ac63-603548f0dc85,Gramin Vikas Vigyan Samiti,email@gravis.org.in,,,,,,"Gramin Vikas Vigyan Samiti,
3/ 437, 358, Milk Men Colony, Pal Road    Jodhpur, 
Jodhpur, Rajasthan  342008","Gramin Vikas Vigyan Samiti,
3/ 437, 358, Milk Men Colony, Pal Road    Jodhpur, 
Jodhpur, Rajasthan  342008",,,http://www.gravis.org.in,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
fb6733eb-2465-3c9d-8d64-ae476e1ff94f,Gramodaya Trust,satyajeet.tambe@gmail.com,91-9822933333,,,,,"tambe hospital,
new akole road    Ahmednagar, 
sangamner, Maharashtra  422605","tambe hospital,
new akole road    Ahmednagar, 
sangamner, Maharashtra  422605",,,http://tas.edu.in,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
b433278a-cc9f-3f22-ae7c-6fc2ad91868c,Gramya Jyoti,gram_jyorajiga@rediffmail.com,91-9937979074,,,,,"At/Po - Jamut, Via - Gudvella,
    Balangir, 
Jamut, Odisha  767046","At/Po - Jamut, Via - Gudvella,
    Balangir, 
Jamut, Odisha  767046",,,,False,,,,,,,givingTuesday,,,,,,,,,,,,,,
446f528e-9c96-3393-912b-202fa8eb7ef3,Grand Alliance Trust,grand_alliance2005@yahoo.com,,,,,,"28, Kovalan Nagar Main Road,
T.V.S.Nagar    Madurai, 
Madurai, Tamil Nadu  625003","28, Kovalan Nagar Main Road,
T.V.S.Nagar    Madurai, 
Madurai, Tamil Nadu  625003",,,,False,,,,,,,givingTuesday,,,,,,,,,,,,,,
397f7ca6-d580-39e4-8231-c06b6316bc85,Grey Sim Learnings Foundation,pankaj@gslfoundation.org,91-9869468942,,,,,"A 303-304, Kailas Industrial Complex,
Parksite, Vikhroli West    Mumbai City, 
Mumbai, Maharashtra  400079","A 303-304, Kailas Industrial Complex,
Parksite, Vikhroli West    Mumbai City, 
Mumbai, Maharashtra  400079",,,http://www.gslfoundation.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
024f5d31-c61e-3cab-9b00-88dc7f6af6d6,Guard Society,guard_society@yahoo.co.in,,,,,,"47, Pothigai Nagar,
Perumalpuram    Tirunelveli, 
Tirunelveli, Tamil Nadu  627007","47, Pothigai Nagar,
Perumalpuram    Tirunelveli, 
Tirunelveli, Tamil Nadu  627007",,,http://giveindia.org/GetOrganisationProfile.aspx?ngoid=170,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
ba79a72a-0706-3941-a8ae-7cd3a005a944,Gujarat Voluntary Health Association,gvha_bopal@yahoo.co.in,91-9925483664,,,,,"F-1,Lane No 20B,,
Sterling City    Ahmedabad, 
Bopal, Gujarat  380022","F-1,Lane No 20B,,
Sterling City    Ahmedabad, 
Bopal, Gujarat  380022",,,,False,,,,,,,givingTuesday,,,,,,,,,,,,,,
49ed45d2-6950-3dc5-94bb-6ae3ff3a4c04,Hamara Foundation,hamarafoundation89@gmail.com,91-9773094333,,,,,"Room No. 27, 1st Floor, Gilder Lane Municipal School Building, off. Belasis Bridge, Mumbai Ce...,
    Mumbai City, 
Mumbai, Maharashtra  400008","Room No. 27, 1st Floor, Gilder Lane Municipal School Building, off. Belasis Bridge, Mumbai Ce...,
    Mumbai City, 
Mumbai, Maharashtra  400008",,,http://www.hamarafoundation.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
69dc01da-163d-3de7-af01-268616d45bd5,Happy Horizons Trust,info@happyhorizons.org,91-8374012411,,,,,"No G 154, 1st Floor,
Kalkaji    South Delhi, 
Delhi, Delhi  110019","No G 154, 1st Floor,
Kalkaji    South Delhi, 
Delhi, Delhi  110019",,,http://happyhorizons.org/,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
dfeb955d-5fcd-368a-8c5b-9b91c5a10a3c,Hariksha People’s Welfare Trust,rihasu_2001@rediffmail.com,,,,,,"800C Goukulam Nagar,
Vengikal village and post    Tiruvannamalai, 
Tiruvannamalai, Tamil Nadu  606604","800C Goukulam Nagar,
Vengikal village and post    Tiruvannamalai, 
Tiruvannamalai, Tamil Nadu  606604",,,http://www.harikshatrust.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
bc9d8734-94f8-3619-bd36-28f5a9d3fd31,Hariraj Charitable Trust,info@hariraj.org,91-9427280028,,,,,,,,,http://hariraj.org/,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
71997585-af3b-34c3-8969-33d196293791,Haritadhara Research Development And Education Foundation,anantg@hrdef.org,91-9412989631,,,,,"10 Vishnu Road,
Near D.B.S. College    Dehradun, 
Dehradun, Uttarakhand  248001","10 Vishnu Road,
Near D.B.S. College    Dehradun, 
Dehradun, Uttarakhand  248001",,,http://www.hrdef.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
1c6bc1ec-cf01-3848-a5bb-8050ca4ef433,Health & Eco Defence - Society,heds11@gmail.com,91-9830117184,,,,,"11C,,
MONALISA    Kolkata, 
17 CAMAC STREET, West Bengal  700017","11C,,
MONALISA    Kolkata, 
17 CAMAC STREET, West Bengal  700017",,,,False,,,,,,,givingTuesday,,,,,,,,,,,,,,
f0c48367-0d6a-3419-89f0-bd3967c382fc,Help A Child Of India,helpachildofindia@gmail.com,91-9941319966,,,,,"No.67, NewNo,16,First Street,
AC Block, Anna Nagar    Chennai, 
Chennai, Tamil Nadu  600040","No.67, NewNo,16,First Street,
AC Block, Anna Nagar    Chennai, 
Chennai, Tamil Nadu  600040",,,http://helpachildofindia.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
ed6938bc-9fb1-3c55-abfb-d840bc6734e2,Help Age India Foundation,gandhillb14@gmail.com,91-7079968888,,,,,"Qt no 1077 Dt,
Dam side    Ranchi, 
Ranchi, Jharkhand  834004","Qt no 1077 Dt,
Dam side    Ranchi, 
Ranchi, Jharkhand  834004",,,,False,,,,,,,givingTuesday,,,,,,,,,,,,,,
2c5015bb-2db4-3b4f-b2af-b367d610b6d5,Help The Blind Foundation,info@helptheblind.in,91-9003330197,,,,,"New No 50/5, Bazullah Road, T Nagar,
    Chennai, 
Chennai, Tamil Nadu  600017","New No 50/5, Bazullah Road, T Nagar,
    Chennai, 
Chennai, Tamil Nadu  600017",,,,False,,,,,,,givingTuesday,,,,,,,,,,,,,,
22ff67b4-757d-3312-9121-dafb75f7708c,Help2Educate Foundation Charitable Trust (Regd),info@help2educatefoundation.org,91-7090212154,,,,,"No 33,Sudha Complex,
Dr Rajkumar Road    Bengaluru (Bangalore) Urban, 
Bangalore, Karnataka  560010","No 33,Sudha Complex,
Dr Rajkumar Road    Bengaluru (Bangalore) Urban, 
Bangalore, Karnataka  560010",,,http://help2educatefoundation.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
bfa435ee-68d9-3ccf-85b1-775a1987ea2d,Helping Hand Foundation,hhfngo2011@gmail.com,,,,,,,,,,http://www.hhfngo.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
c90b8082-9d4e-3f88-86c5-528e64a88276,Helping Hand India Ngo,office@helpinghandindiango.org,91-9582291326,,,,,"A5/85A,
A6-Nishant Park, Kakrola, near dwarka mor metro station, delhi-78    North Delhi, 
delhi, Delhi  110063","A5/85A,
A6-Nishant Park, Kakrola, near dwarka mor metro station, delhi-78    North Delhi, 
delhi, Delhi  110063",,,http://helpinghandindiango.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
795bda6d-fda9-3172-bf7c-38906ea31da3,Hi5 Youth Foundation,info@hi5youthfoundation.com,,,,,,"Wing B2 - Unit 204, Kanakia Boomerang,
Chandivali Farm Road, Andheri (E)    Mumbai Suburban, 
Mumbai, Maharashtra  400072","Wing B2 - Unit 204, Kanakia Boomerang,
Chandivali Farm Road, Andheri (E)    Mumbai Suburban, 
Mumbai, Maharashtra  400072",,,https://hi5youthfoundation.com/,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
2b4489cd-9853-3f64-8668-100823f342b3,Hill Social Welfare Society,hsws_kpg@yahoo.com,91-9434166419,,,,,"Sherpa Building,
Primtam Road    Darjeeling, 
Kalimpong, West Bengal  734301","Sherpa Building,
Primtam Road    Darjeeling, 
Kalimpong, West Bengal  734301",,,http://www.hswskalimpong.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
df94563e-4c21-3914-a20a-def539e42b27,Holy Cross Educational And Charitable Trust,holycrosstrustchennai@gmail.com,91-9444028003,,,,,"5/170,,
SECOND MAIN ROAD,    Chennai, 
VIJAYANAGARAM,MEDAVAKKAM,, Tamil Nadu  600100","5/170,,
SECOND MAIN ROAD,    Chennai, 
VIJAYANAGARAM,MEDAVAKKAM,, Tamil Nadu  600100",,,http://www.holycrosstrust.org.in,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
98999e2a-7d49-3efc-b291-084f51441583,Home Of Faith Charitable Trust,home.o.faith@gmail.com,91-9901397897,,,,,"No 93,Opp To Sabc Bible College,Maruthi Meadows,Hennur Bagalur Road,Kothanur,
Near Keuper School    Bengaluru (Bangalore) Urban, 
Bangalore, Karnataka  560077","No 93,Opp To Sabc Bible College,Maruthi Meadows,Hennur Bagalur Road,Kothanur,
Near Keuper School    Bengaluru (Bangalore) Urban, 
Bangalore, Karnataka  560077",,,https://homeoffaith.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
188e64fc-27a6-3a22-8316-0cfbf15b8191,Humane Animal Society (Has),has.cbe@gmail.com,91-9366127215,,,,,"35 Co-operative Colony,
PERKS Arch Road    Coimbatore, 
Uppilipalayam, Tamil Nadu  641015","35 Co-operative Colony,
PERKS Arch Road    Coimbatore, 
Uppilipalayam, Tamil Nadu  641015",,,http://hasindia.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
75986570-da93-3fee-a74a-46a51dad2be4,Hyderabad Karnataka Disabled Welfare Society,hkdws11@gmail.com,91-9535393900,,,,,"No. 4-282, Maktampura,
Maktampura    Kalaburagi (Gulbarga), 
Gulbarga, Karnataka  585101","No. 4-282, Maktampura,
Maktampura    Kalaburagi (Gulbarga), 
Gulbarga, Karnataka  585101",,,http://www.ambubaischoolforblindgirls.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
c91e5d16-1111-3d8f-a9ef-f5a301e0fb17,I Create India,admn.icreateindia@gmail.com,91-9632255990,,,,,"No.433, 1st Floor, 8th Main,
Vijaynagar    Bengaluru (Bangalore) Urban, 
Bangalore, Karnataka  560040","No.433, 1st Floor, 8th Main,
Vijaynagar    Bengaluru (Bangalore) Urban, 
Bangalore, Karnataka  560040",,,http://www.icreateincorporated.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
707c0593-42b8-3c2d-9f72-af8d7f52fdc8,I-Saksham Education And Learning Foundation,contact@i-saksham.org,91-8467960342,,,,,"E-19, Lajpat Nagar,
New Delhi    New Delhi, 
New Delhi, Delhi  110024","E-19, Lajpat Nagar,
New Delhi    New Delhi, 
New Delhi, Delhi  110024",,,http://i-saksham.org/,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
6b7ed8a5-726a-3b2d-b5e0-b46a1cf0205f,Ichapur Society For The Womens Own Image,iswoi.india@gmail.com,91-9331277638,,,,,"7, West Ghosh Para Road,,
Shyamnagar,    North 24 Parganas, 
Shyamnagar, West Bengal  743127","7, West Ghosh Para Road,,
Shyamnagar,    North 24 Parganas, 
Shyamnagar, West Bengal  743127",,,http://www.iswoingo.org.in,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
f7b5a0cb-e60c-3f34-80fa-b340938935aa,Inaturewatch Foundation,team@inaturewatch.org,91-9987013144,,,,,"Flat Number-002, Mandar Chs.,
Plot-A23, Sec-12, Kharghar    Raigad, 
Navi Mumbai, Maharashtra  410210","Flat Number-002, Mandar Chs.,
Plot-A23, Sec-12, Kharghar    Raigad, 
Navi Mumbai, Maharashtra  410210",,,,False,,,,,,,givingTuesday,,,,,,,,,,,,,,
9e45ed89-16c4-33fe-b55c-a202d07dfd79,India Foundation For Humanistic Development,info@ifhd.in,91-9845362533,,,,,"#6, 1st Floor,,
Vasanthnagar    Bengaluru (Bangalore) Urban, 
Bangalore, Karnataka  560052","#6, 1st Floor,,
Vasanthnagar    Bengaluru (Bangalore) Urban, 
Bangalore, Karnataka  560052",,,http://www.ifhd.in,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
0b95039e-2825-3080-98a8-90aa093b3dc6,India Vision Foundation,ivfindia@gmail.com,91-9958009520,,,,,"56, Uday Park, New Delhi,
    New Delhi, 
New Delhi, Delhi  110049","56, Uday Park, New Delhi,
    New Delhi, 
New Delhi, Delhi  110049",,,http://www.indiavisionfoundation.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
2e8699db-b573-3481-89f3-4562ec834526,India Water Partnership,iwpneer@gmail.com,,,,,,"WAPCOS Ltd, 76-C, Sector-18,,
Institutional Area,    Gurugram, 
Gurgaon, Haryana  122015","WAPCOS Ltd, 76-C, Sector-18,,
Institutional Area,    Gurugram, 
Gurgaon, Haryana  122015",,,http://www.cwp-india.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
a4755287-cc77-3a74-a366-80cf35716ef6,India Youth For Society,indiayouthforsociety@gmail.com,91-8985377300,,,,,"India Youth for Society,
47-7-23 Ba-Bapu Bhavan    Visakhapatnam, 
4th Lane, Dwaraka Nagar, Andhra Pradesh  530016","India Youth for Society,
47-7-23 Ba-Bapu Bhavan    Visakhapatnam, 
4th Lane, Dwaraka Nagar, Andhra Pradesh  530016",,,http://www.sustainindia.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
1a931f81-ad8f-367b-8337-cb9077bf7fc0,Indian Association For Promotion Of Adoption And Child Welfare,iapacw1970@gmail.com,91-9820081788,,,,,"Flat-7, Kanara House,
Mogul Lane, Matunga(West)    Mumbai City, 
Mumbai, Maharashtra  400016","Flat-7, Kanara House,
Mogul Lane, Matunga(West)    Mumbai City, 
Mumbai, Maharashtra  400016",,,http://www.iapacw.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
b41ab9b0-cf27-37af-be1d-09e53379a56d,Indian Centre For Integrated Development,icidngp@gmail.com,91-9049473743,,,,,"Yuvajyothi, St. Martin Nagar,
Jaripatka    Nagpur, 
Nagpur, Maharashtra  440014","Yuvajyothi, St. Martin Nagar,
Jaripatka    Nagpur, 
Nagpur, Maharashtra  440014",,,http://www.icid.org.in,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
e924105d-cb8a-3b2b-bddd-4754196a4f57,Indian Dreams Foundation,info@idf4all.org,91-7060050184,,,,,"Shop-14, Block-11, Kapda Market,
Bhind Max Showroom, Sanjay Place    Agra, 
Agra, Uttar Pradesh  282002","Shop-14, Block-11, Kapda Market,
Bhind Max Showroom, Sanjay Place    Agra, 
Agra, Uttar Pradesh  282002",,,http://www.idf4all.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
59c0d1f9-5ad9-3c2f-935e-00780a1bddcb,Indian Education Foundation,indianedufoundation1@gmail.com,,,,,,"76/1, SKYLINE BUILDING,GURU NANAK NAGAR,,
DELHI ROAD    Meerut, 
MEERUT, Uttar Pradesh  250002","76/1, SKYLINE BUILDING,GURU NANAK NAGAR,,
DELHI ROAD    Meerut, 
MEERUT, Uttar Pradesh  250002",,,,False,,,,,,,givingTuesday,,,,,,,,,,,,,,
ecf9405f-b45a-37f8-a7dc-a62518547f02,Indian Institute Of Social Development,iisdindore@gmail.com,91-9826048482,,,,,"Plot No.394,,
Hare Krishna Vihar    Indore, 
Nipania, Madhya Pradesh  452009","Plot No.394,,
Hare Krishna Vihar    Indore, 
Nipania, Madhya Pradesh  452009",,,http://www.iisdmp.com,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
c56a3d4d-fe0d-34fe-84f0-166b07f60300,Indian Women And Child Welfare Trust,director@iwcwtministry.org,91-9810003222,,,,,"540 Group 1 DDA Janta Flats,
Hastsal Uttam Nagar    West Delhi, 
New Delhi, Delhi  110059","540 Group 1 DDA Janta Flats,
Hastsal Uttam Nagar    West Delhi, 
New Delhi, Delhi  110059",,,https://www.iwcwtministry.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
7dbe8763-e81b-3c80-a053-790950348d0e,"Indian Youth Centres Trust, Delhi",vyk@vykonline.org,91-8448193236,,,,,"Pt. Uma Shankar Dikshit Road, Teen Murti Marg, Chanakyapuri,
    New Delhi, 
New Delhi, Delhi  110021","Pt. Uma Shankar Dikshit Road, Teen Murti Marg, Chanakyapuri,
    New Delhi, 
New Delhi, Delhi  110021",,,http://www.vykonline.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
f2e0a31a-9678-36b4-9b08-3968dce6ac97,Indira Welfare Education Society,indirawes786@gmail.com,91-9372415198,,,,,"OPP. INGLE HOUSE, NEAR HANUMAN MANDIR,CHHAONI,,
HANUMAN MANDIR,    Nagpur, 
NAGPUR, Maharashtra  440013","OPP. INGLE HOUSE, NEAR HANUMAN MANDIR,CHHAONI,,
HANUMAN MANDIR,    Nagpur, 
NAGPUR, Maharashtra  440013",,,,False,,,,,,,givingTuesday,,,,,,,,,,,,,,
436ebd47-15ca-3767-8e16-0856d908ba47,Iniya Udaiyam Charitable Trust,iuct_cfc@yahoo.com,91-9444423600,,,,,"No.2, Azhagiri Samy Street,
Periyar Nagar, Avadi    Tiruvallur, 
Chennai, Tamil Nadu  600071","No.2, Azhagiri Samy Street,
Periyar Nagar, Avadi    Tiruvallur, 
Chennai, Tamil Nadu  600071",,,,False,,,,,,,givingTuesday,,,,,,,,,,,,,,
0f39d9bb-cb52-3ccd-a87c-d0d44221cb5d,Institute For The Handicapped And Backward People,ihbpkol@gmail.com,91-9883305988,,,,,"44, Chanditala Branch Road,Behala,,
Near Chadaktala    Kolkata, 
Kolkata, West Bengal  700053","44, Chanditala Branch Road,Behala,,
Near Chadaktala    Kolkata, 
Kolkata, West Bengal  700053",,,https://http://www.ihbp.org.in,False,,,,,,,givingTuesday,,,,,,,,,,,,,,
2fa0caf4-b8b0-3bab-b4fc-f2674b081fcf,Institute Of Public Health,mail@iphindia.org,,,,,,"Institute of Public Health,
250, 2nd C Main Road 2nd C Cross Girinagar 1St Phase    Bengaluru (Bangalore) Urban, 
Bengaluru, Karnataka  560085","Institute of Public Health,
250, 2nd C Main Road 2nd C Cross Girinagar 1St Phase    Bengaluru (Bangalore) Urban, 
Bengaluru, Karnataka  560085",,,http://iphindia.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
5428d241-f73f-3c8e-8bc8-408ddaf226be,Institute Of Social Development,isd_world@hotmail.com,91-9927066957,,,,,"Institute of Social development (ISD),
Haldwani Byepass Road,Kishanpur    Udham Singh Nagar, 
Kichha (U.S.Nagar), Uttarakhand  263148","Institute of Social development (ISD),
Haldwani Byepass Road,Kishanpur    Udham Singh Nagar, 
Kichha (U.S.Nagar), Uttarakhand  263148",,,http://www.isduk.in,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
2accf0fe-5695-3781-aac4-23ba84d50e4c,Integrated Action Trust  Intact,intactindia@gmail.com,91-9843133421,,,,,"Intact Campus,
K.Sathanur    Tiruchirappalli, 
Tiruchirapalli, Tamil Nadu  620021","Intact Campus,
K.Sathanur    Tiruchirappalli, 
Tiruchirapalli, Tamil Nadu  620021",,,http://intactindia.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
42de6fa5-7829-3d34-9acc-7e721be880aa,International Rural Education & Cultural Association,info@inreca.com,,,,,,"INRECA Complex,
Rajpipla Road,    Narmada, 
Dediapada, Gujarat  393040","INRECA Complex,
Rajpipla Road,    Narmada, 
Dediapada, Gujarat  393040",,,http://www.inreca.com,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
e2b19968-1d4f-3ded-bbfc-df0dca804a91,Jabala Action Research Organisation,jabalaactionresearch@yahoo.com,,,,,,"221/6B,
RASHBEHARI AVENUE    Kolkata, 
KOLKATA, West Bengal  700019","221/6B,
RASHBEHARI AVENUE    Kolkata, 
KOLKATA, West Bengal  700019",,,http://jabala.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
2bab8536-81af-3520-b9d6-74f702f97274,Jagrani Foundation,jagranifoundation@gmail.com,,,,,,"S-13/B, Sunder Block (Near Mahila Park), Shakar Pur,,
S-13/B, Sunder Block, Shakarpur    East Delhi, 
Delhi, Delhi  110092","S-13/B, Sunder Block (Near Mahila Park), Shakar Pur,,
S-13/B, Sunder Block, Shakarpur    East Delhi, 
Delhi, Delhi  110092",,,http://www.jagranifoundation.org,True,,,,,,,givingTuesday,,,,,,,,,,,,,,
