ngoId,ngoName,orgEmail,officePhone,primaryPoc,primaryPocPhone,secondaryPoc,secondaryPocPhone,mailingAddress,physicalAddress,fieldOffices,orgType,orgWebsite,websiteIsValid,facebook,twitter,iInstagram,youtube,whatsapp,otherSocials,scrapeSource,executiveDirector,technicalSupport,chairmanName,chairmanMobile,chairmanEmail,viceChairmanName,viceChairmanMobile,viceChairmanEmail,secretaryName,secretaryMobile,secretaryEmail,assistantSecretaryName,assistantSecretaryMobile,assistantSecretaryEmail
87268c1f-e34d-3319-a6bb-168ae12f58e9,Dr Shroff S Charity Eye Hospital,kiranmehta@sceh.net,+91 11 43528828,,,,,"5027, Kedarnath Road,  Daryaganj, New Delhi 110002","5027, Kedarnath Road,  Daryaganj, New Delhi 110002",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
f348bf29-b9a3-3452-ac63-603548f0dc85,Gramin Vikas Vigyan Samiti,rahul@gravis.org.in,+91 291 2785116,,,,,"458, Milk Men Colony, Pal Road, Jodhpur 342008","458, Milk Men Colony, Pal Road, Jodhpur 342008",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
91788bde-bcb0-3e52-8ced-da924209239e,Apnalaya,ninad@apnalaya.org,+91 22 23539752,,,,,"B/9-103, New Jaiphalwadi  SRA Co-op Housing Society  Behind Police Quarters,  Tardeo, Mumbai 400036 ","B/9-103, New Jaiphalwadi  SRA Co-op Housing Society  Behind Police Quarters,  Tardeo, Mumbai 400036 ",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
e87d69ca-b220-3465-b6da-c7b247edf4d6,Haritika,angrag@rediffmail.com,+91 90652 20319,,,,,"M6, Mahendra Puri Colony,  Behind Govt. Girls Polytechnic,  Gwalior Road,  Jhansi 284003 Uttar Pradesh","M6, Mahendra Puri Colony,  Behind Govt. Girls Polytechnic,  Gwalior Road,  Jhansi 284003 Uttar Pradesh",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
0d940015-c403-3cbb-9b97-b57b2910e1a1,Chintan,info@chintan-india.org, +11 29842809,,,,,"238, Sidhartha Enclave, New Delhi, India - 110014","238, Sidhartha Enclave, New Delhi, India - 110014",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
a62b003e-bfcc-3899-8ee9-d9b0c64dc3a2,Community Aid & Sponsorship Programme (Casp),caspheadoffice@gmail.com,+91 20 25862843,,,,,"CASP Bhavan, S.No. 132/2,  Plot No.3, Pashan Baner Link Road,  Pashan, Pune 411021 Maharashtra","CASP Bhavan, S.No. 132/2,  Plot No.3, Pashan Baner Link Road,  Pashan, Pune 411021 Maharashtra",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
95fa4b8b-9178-3d4e-969f-a3452dc7f098,Priyadarshini Seva Mandali,vamshimallineni@gmail.com,+91 94921 02113,,,,,"H.No: 10-4-171, Mamillagudem, Khammam 507001 Telangana","H.No: 10-4-171, Mamillagudem, Khammam 507001 Telangana",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
8b516b4c-b9db-3ede-91d6-48929c94edb8,Indian Cancer Society,pramila@indiancancersociety.org,+91 02224151370,,,,,"74, Jerbai Wadia Road, Parel,  Mumbai 400012 Maharashtra","74, Jerbai Wadia Road, Parel,  Mumbai 400012 Maharashtra",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
25a529a3-7d9b-3695-89e0-7d8811ffdae6,Delhi Council For Child Welfare,radhika.ramnath@gmail.com,+91 11 23923315,,,,,"Qudsia Bagh, Yamuna Marg, Civil Lines, New Delhi - 110054, Delhi","Qudsia Bagh, Yamuna Marg, Civil Lines, New Delhi - 110054, Delhi",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
091b58fc-de56-3721-8ca5-932b8f6b1b2c,Daudnagar Organisation For Rural Development,dord98@gmail.com,+91 612 2207606,,,,,"2nd Floor, Chitkohra House,  Dr. Ashraf Lane, S. P. Verma Road,  Patna 800001 Bihar","2nd Floor, Chitkohra House,  Dr. Ashraf Lane, S. P. Verma Road,  Patna 800001 Bihar",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
9dd65432-aaf3-3bc7-9d06-9d8f0ac682dc,Sahyog - Care For You,sahyog.careforyou@gmail.com,+91 11252 64149,,,,,"Bhera Enclave, Paschim ViharNew Delhi 110087, Delhi","Bhera Enclave, Paschim ViharNew Delhi 110087, Delhi",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
e34fda04-9ea0-38a1-93e2-6b06829d6963,Empowering Minds Society For Research And Development,Richa.mohan07@gmail.com,+91 120 4138417,,,,,"No.127 GF, Gulmohar Lane,  Sec-5, Rachna, Vaishali,  Ghaziabad 201010 Uttar Pradesh","No.127 GF, Gulmohar Lane,  Sec-5, Rachna, Vaishali,  Ghaziabad 201010 Uttar Pradesh",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
bfbaae65-5d65-37e4-bec4-3fcf54b13243,Grace Peter Charitable Trust,gracepetertrust@rediffmail.com,+91 45243 69885,,,,,"Mahatma Gandhi Nagar, Madurai 625014 Tamilnadu","Mahatma Gandhi Nagar, Madurai 625014 Tamilnadu",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
e924105d-cb8a-3b2b-bddd-4754196a4f57,Indian Dreams Foundation,jyotisingh70@gmail.com,+91 05624801185,,,,,"Block no-11, Shop no-14, Cloth Market, Near ICICI Bank, Behind Max Lifestyle, Sanjay Place, Agra 282002 Uttar Pradesh","Block no-11, Shop no-14, Cloth Market, Near ICICI Bank, Behind Max Lifestyle, Sanjay Place, Agra 282002 Uttar Pradesh",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
0b242f38-94fe-35d6-b18a-c4517519b0fb,Foundation For Mother And Child Health,namita.v@fmch-india.org,+91 99204 22613,,,,,"1st Floor, 93/C, Kamgar Nagar SG Barve Marg, Kurla East,  Mumbai 400024 Maharashtra","1st Floor, 93/C, Kamgar Nagar SG Barve Marg, Kurla East,  Mumbai 400024 Maharashtra",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
aa8808e1-f115-3af4-b0e9-7238a380ca4b,Indian Association For The Blind,contact@theiab.org,+91 96004 17805,,,,,Azhagar Koil Main Road  Madurai 625104 Tamilnadu,Azhagar Koil Main Road  Madurai 625104 Tamilnadu,,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
728e61e0-fb3c-3997-9c5b-05a07915ef2e,Society For Poor People Development,sppdindia@gmail.com,+91 431 2403064,,,,,"76-A Thuraiyur Main Road,Musiri Taluk, Trichy 621211","76-A Thuraiyur Main Road,Musiri Taluk, Trichy 621211",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
6e5d1b18-f4ff-3547-a9e4-9b561cb0636e,Miracle Foundation India,aparajita@miraclefoundation.org,+9811804683,,,,,"B-14, First Floor, Saket Avenue, Saket, New Delhi, Delhi - 110017","B-14, First Floor, Saket Avenue, Saket, New Delhi, Delhi - 110017",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
d1780b43-f96e-37c5-bf8d-ad092ccf2379,Aarti For Girls,pvsandhya@aartiforgirls.org,+91 8562 247106,,,,,"Opp Municipal StadiumKadapa, 516001 Andhra Pradesh","Opp Municipal StadiumKadapa, 516001 Andhra Pradesh",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
d4c6b4bd-719a-39b8-bade-5b3bb8b07d03,J Watumull Global Hospital & Research Centre,ghrcabu@gmail.com,+91 2974 235031,,,,,"Delwara Road, Mount Abu 307501 Rajasthan","Delwara Road, Mount Abu 307501 Rajasthan",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
efaa3990-612a-3bec-85b6-892e37a0be54,Vikash,info@vikash.org,+91 674 2549187,,,,,"Socrates, D - 2;7, Industrial Estate,  Rasulgarh, Bhubaneshwar 751010  Odisha","Socrates, D - 2;7, Industrial Estate,  Rasulgarh, Bhubaneshwar 751010  Odisha",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
f357c3de-5989-39c9-a533-f9d9d62c5507,Disha Foundation,rainu.singh@rediffmail.com,+91 141 2393319,,,,,"Disha Path, Nirman Nagar 'C', Kings Road, Ajmer Road, Jaipur 302019 Rajasthan","Disha Path, Nirman Nagar 'C', Kings Road, Ajmer Road, Jaipur 302019 Rajasthan",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
6669e1ed-fae9-3f39-b5ee-4f245b8d6ac7,Janmitram Kalyan Samiti,janmitram@gmail.com,+91 70241 42301,,,,,"Past Kelovihar, Indian School Road, Raigarh 496001 Chhattisgarh","Past Kelovihar, Indian School Road, Raigarh 496001 Chhattisgarh",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
67ce224e-ff8e-3721-8d89-77e817b26c25,Kalinga Institute Of Social Sciences,nihar.das@kiss.ac.in,+91 06742725386,,,,,"AT: P.O. KIIT, Bhubaneswar 751024 Odisha","AT: P.O. KIIT, Bhubaneswar 751024 Odisha",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
c368f7ed-d436-3592-8f33-cd8de84fc71d,Etasha,meenakshi@etashasociety.org,+91 11292 21320,,,,,"E- 48, Greater Kailash Enclave 2, New Delhi 110048 Delhi","E- 48, Greater Kailash Enclave 2, New Delhi 110048 Delhi",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
15053c35-2ac3-3b38-a1eb-0d95e7fc33d8,Jai Vakeel Foundation & Research Centre,chetna.bhatt@jaivakeel.org,+91 22 24701231,,,,,"Abhyudaya Nagar Opp. Bldg. No. 12, Near Kalachowki Police Station, Sewri Hill, Sewri, Mumbai 400033 Maharashtra","Abhyudaya Nagar Opp. Bldg. No. 12, Near Kalachowki Police Station, Sewri Hill, Sewri, Mumbai 400033 Maharashtra",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
38d0272e-1cd5-36ce-b15c-4a11e5e34e86,Railway Children India,contact@railwaychildren.org.in,+918800216194,,,,,"B-1, 1st Floor, Harsukh Marg, Arjun Nagar, New Delhi-110029","B-1, 1st Floor, Harsukh Marg, Arjun Nagar, New Delhi-110029",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
f2a268aa-6dbb-3339-87ae-5611e64ed92b,Gunjan Foundation,gunjan_org@rediffmail.com,+91 11 41016762,,,,,"S-5, 1ST Floor, Greater Kailash Part-I,New Delhi 110048 Delhi","S-5, 1ST Floor, Greater Kailash Part-I,New Delhi 110048 Delhi",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
fe860e00-ec65-3c28-a994-413571b5f34b,Kiran Society,projects@kiranvillage.org,+91 542 2670165,,,,,"Kiran Village,  Madhopur, Kuruhuan P. O. Post Box No. 5032,  Varanasi 221005 Uttar Pradesh","Kiran Village,  Madhopur, Kuruhuan P. O. Post Box No. 5032,  Varanasi 221005 Uttar Pradesh",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
99891fa9-cb27-34f7-8776-6d53c2fced8c,Majlis Manch,majlisshobhana@gmail.com,+91 22 26661252,,,,,"4A/2, Golden Valley, Kalina Kurla Road, Santacruz (East), Mumbai, Maharashtra, 400098","4A/2, Golden Valley, Kalina Kurla Road, Santacruz (East), Mumbai, Maharashtra, 400098",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
04fc8b80-f598-3ebf-a5be-1ce8a423f945,Raphael,raphaelcentre@gmail.com,+91 135 2674901,,,,,"Mohini Road, Trans Rispana Nadi  Dehradun 248001 Uttarakhand","Mohini Road, Trans Rispana Nadi  Dehradun 248001 Uttarakhand",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
a19ac95a-4b67-34bb-9d98-f220036d2bdc,"Sahaara, Mumbai",t.rahul@sahaarasociety.org,+91 22 25415965,,,,,"Hari Niwas, Row House, Plot no.72, Sector 7, Behind Dmart Next to Marvel International School, Kopar Khairane, Navi Mumbai - 400709","Hari Niwas, Row House, Plot no.72, Sector 7, Behind Dmart Next to Marvel International School, Kopar Khairane, Navi Mumbai - 400709",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
5c382a44-b68e-3d1f-8d72-01cdae5d0c67,Manuvikasa,manuvikasa@gmail.com,+91 08384225077,,,,,"Mangesh Mahalaxmi Building, Behind Rayarapeth Anjaneya Temple, Vijaya Nagar, Sirsi,  Uttara Kannada District 581401","Mangesh Mahalaxmi Building, Behind Rayarapeth Anjaneya Temple, Vijaya Nagar, Sirsi,  Uttara Kannada District 581401",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
974bb1c4-af28-31b4-b9bc-130fb947933a,Guria India,guria.freedomnow@gmail.com,+91 54225 04253,,,,,"S-8/395 Khajuri Colony, Varanasi, Uttar Pradesh - 221002","S-8/395 Khajuri Colony, Varanasi, Uttar Pradesh - 221002",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
a3a9046f-f10b-320b-b27a-4f394a8c3778,Sanskriti Samvardhan Mandal,rohit@ssmandal.net,+91 2465 227848,,,,,"Shardanagar, Sagroli, Nanded 431731 Maharashtra","Shardanagar, Sagroli, Nanded 431731 Maharashtra",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
8202bfea-63c0-36ec-9aab-b05f8529d7f0,Marathwada Gramin Vikas Sanstha (Mgvs),mgvs.vaijapur@gmail.com,+91 240 2341412,,,,,"Plot no 35,Near Green field pre school,Back side of Mahindra Finanance,Bhagynagar,Dist Aurangabad - 431001 Maharashtra","Plot no 35,Near Green field pre school,Back side of Mahindra Finanance,Bhagynagar,Dist Aurangabad - 431001 Maharashtra",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
8f2b4525-719f-3312-b310-32407451d6a5,Shree Mahaganapati Hospital,vikrant_creative@yahoo.com,+91 251 2380068,,,,,"Tal. Kalyan, Titwala (East)District Thane 421605Maharashtra","Tal. Kalyan, Titwala (East)District Thane 421605Maharashtra",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
1ee1491e-8587-34dc-b04e-beeab846a2bb,Mission Smile,anupam.sarkar@missionsmile.org,+919007883789,,,,,"DPSC Plot no X-1, 2 ,& 3 Block EP, Sector 5, Salt Lake,Kolkata 700091 West Bengal.","DPSC Plot no X-1, 2 ,& 3 Block EP, Sector 5, Salt Lake,Kolkata 700091 West Bengal.",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
96af57bb-187d-3428-b07d-9cc3567cbd67,Mesco Modern Educational Social & Cultural Organization,mescotrust@yahoo.co.in,+91 222 4440006,,,,,"1&2, Plot No.423, Landmark Building, Senapati Bapat Marg, Mahim(W), Mumbai- 400016","1&2, Plot No.423, Landmark Building, Senapati Bapat Marg, Mahim(W), Mumbai- 400016",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
3ca230f6-dba7-336c-b8a8-44030cd12d9a,Gram Chetna Kendra,gckom@india.com,+91 1424 282234,,,,,Village & Post Khedi Milak  District Jaipur 303603  Rajasthan,Village & Post Khedi Milak  District Jaipur 303603  Rajasthan,,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
4503cc23-3b5b-3f91-b487-bc9c731fce44,Nav Bharat Jagriti Kendra,anand.nbjk@gmail.com,+91 98352 08925,,,,,"Amritnagar, P.O. Korrah,  Hazaribag District 825301","Amritnagar, P.O. Korrah,  Hazaribag District 825301",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
46a71098-6b23-3a60-8e82-cb090cf3e795,Mumbai Mobile Creches,communications@mmcmail.org.in,+91 02222020879,,,,,"1st floor, Abbas Building, Colaba, Mumbai 400001","1st floor, Abbas Building, Colaba, Mumbai 400001",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
3ded02ff-9ee4-37ad-8372-09dc9115ae4c,Native Medicare Charitable Trust,nmctgiveindia@gmail.com,+91 422 2401747,,,,,"39 Kalappanaickenpalayam,Coimbatore 641108 Tamilnadu","39 Kalappanaickenpalayam,Coimbatore 641108 Tamilnadu",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
9a2d373b-1354-334f-ab95-c747b6b6be6e,The Akshaya Patra Foundation,Sangeetha.naveen@akshayapatra.org,++91 80 30143400,,,,,"#72, 3rd Floor, 3rd Main Road,  Yeshwantpur Industrial Suburb,  Rajajinagar Ward No. 10,  Bangalore 560022 Karnataka","#72, 3rd Floor, 3rd Main Road,  Yeshwantpur Industrial Suburb,  Rajajinagar Ward No. 10,  Bangalore 560022 Karnataka",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
c6e0b4e8-7f3b-3a26-bd11-77b9f2e1e276,Neptune Foundation,satyajeet.mohanty@neptunegroup.in,+91 22 67770600,,,,,"Above Neptune Magnet Mall, L.B.S. Road, Bhandup (W), Mumbai 400083 Maharashtra","Above Neptune Magnet Mall, L.B.S. Road, Bhandup (W), Mumbai 400083 Maharashtra",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
66880ff8-6c55-34ec-99bc-7636ecb28ed0,Paripurnata Half-Way Home,paripurnata@gmail.com,+91 03324329339,,,,,"1912, Panchasayar Road, P.O. Panchasayar, Kolkata 700094 West Bengal","1912, Panchasayar Road, P.O. Panchasayar, Kolkata 700094 West Bengal",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
50fd17f0-8109-31fa-b8b5-a9ec80d990c7,Protsahan,minughosh@kamalini.org,+91 84739 71254,,,,,33 Shahpur Jat New Delhi 110049 Delhi,33 Shahpur Jat New Delhi 110049 Delhi,,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
975ed513-93e5-3657-bb5a-3cd1f4ca3d4b,Psycho Educational Society,pesociety.1982@gmail.com,+91 01127479009,,,,,"B/P-139 (West), Shalimar Bagh, New Delhi 110088 Delhi","B/P-139 (West), Shalimar Bagh, New Delhi 110088 Delhi",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
eb64252c-724a-3532-b8dd-06c06cdd4ce5,Purkal Youth Development Society,society@purkal.org,+91 9639003157,,,,,"Purkal Village.P.O , Bhagawantpur, Dehradun 248009 Uttarakhand","Purkal Village.P.O , Bhagawantpur, Dehradun 248009 Uttarakhand",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
bc0f43c4-9b63-3215-92ae-7e00dc99682b,Rural Development Foundation,development@rdfindia.org,+91 40 42627502,,,,,"H. No 6-2-962/1, Khairatabad, Hyderabad 500004 Andhra Pradesh","H. No 6-2-962/1, Khairatabad, Hyderabad 500004 Andhra Pradesh",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
dc60cbb5-64ec-3a1e-baf5-8a698c9ebd02,Rural Health Care Foundation,shreyasnevatia@gmail.com,+91 03340082981,,,,,"Foundation33,AlexandraCourt, Old No 60/1 (New No 63), Chowringhee Road,Kolkata - 700020","Foundation33,AlexandraCourt, Old No 60/1 (New No 63), Chowringhee Road,Kolkata - 700020",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
34095c6b-4dbb-33ec-bc10-5361e942d5cd,Salaam Baalak Trust- Mumbai,kashmarfatia@gmail.com,+91 22 66575439,,,,,"Netaji Subhash Marg, Charni Road (W) Mumbai 400004","Netaji Subhash Marg, Charni Road (W) Mumbai 400004",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
5a2da0f4-5c2b-377f-a001-0f01218dd97b,Samuha,hampanna@samarthya.org,+91 85302 34449,,,,,"Vithalapur Road,  Kanakagiri, Gangavati Taluk,  Koppal District 584119  Karnataka","Vithalapur Road,  Kanakagiri, Gangavati Taluk,  Koppal District 584119  Karnataka",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
d9b10094-ba34-3aa0-9475-eb013d0bd7da,Salaam Baalak Trust - Delhi,contact@salaambaalaktrust.org,+91 11 23586416,,,,," 2nd Floor, DDA Community Centre, Chandiwali Gali, Paharganj New Delhi 110055"," 2nd Floor, DDA Community Centre, Chandiwali Gali, Paharganj New Delhi 110055",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
e0c71727-7b39-3482-9912-aa8ae09eeeb7,Swades Foundation,fr@swadesfoundation.org,+91 22 6109 3711,,,,,"75, Dr Annie Besant Road, Worli, Mumbai - 400018, Maharashtra","75, Dr Annie Besant Road, Worli, Mumbai - 400018, Maharashtra",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
1781c138-90ff-3ce8-abeb-bb4a13892c07,Seva Sahayog Foundation,nitin.pataskar@sevasahayog.org,+9922157422,,,,,"18 - Pathik,Vrundavan Society,Near Mhatre Bridge,Navi Peth, Pune","18 - Pathik,Vrundavan Society,Near Mhatre Bridge,Navi Peth, Pune",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
f133704d-a8d4-3f64-84c4-34778f4d994c,Society Of Community Health Oriented Operational Links (School),bpatil@school4dev.org,+9958823373,,,,,"Pune Office: Opp to Dabhade Ration Shop, Kasturba Vasahat, Pune 411007Delhi Office: A-16, Sukhdev Vihar, New Delhi 110025","Pune Office: Opp to Dabhade Ration Shop, Kasturba Vasahat, Pune 411007Delhi Office: A-16, Sukhdev Vihar, New Delhi 110025",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
ee4409a4-85a4-3dba-8df5-fd14baaecce4,Samerth Charitable Trust,iqbalsamerth@gmail.com,+91 07926829004,,,,,"Q-402, Shrinandnagar, Part 2, Vejalpur Ahmedabad 380051 Gujarat","Q-402, Shrinandnagar, Part 2, Vejalpur Ahmedabad 380051 Gujarat",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
9075d814-8b7d-3007-aeff-bf4ac699b2a2,Sapna,ngo.sapna@gmail.com,+91 144 2767169,,,,,"Flat No. 8086, Pocket D8, Vasant Kunj, Delhi - 110070","Flat No. 8086, Pocket D8, Vasant Kunj, Delhi - 110070",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
52d7a5fa-1d1d-3840-8ead-7ee9175d2dfe,Sarada Ramkrishna (Sishu O Mahila) Sevashram,saradarks@gmail.com,+91 98744 79281,,,,,"P.O. Hotar, P.S. Magrahat,South 24 Paraganas 743610","P.O. Hotar, P.S. Magrahat,South 24 Paraganas 743610",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
eb1ddbcb-0d49-3d4f-b2b5-024559ce432d,"Sathi, Bangalore",shobhafernandes.sathi@gmail.com,+91 80235 73088,,,,,"# 73, 1st Floor, ""Kamadenu"", 5th Main Road, Mathikere Extension, Bangalore, Karnataka, 560 054","# 73, 1st Floor, ""Kamadenu"", 5th Main Road, Mathikere Extension, Bangalore, Karnataka, 560 054",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
62c8f2b1-e332-37dd-b621-44eaf36e6f4e,Shramik Bharti,rakesh@shramikbharti.org.in,+91 05122580823,,,,,"392, Vikas Nagar, Kanpur 208024Uttar Pradesh","392, Vikas Nagar, Kanpur 208024Uttar Pradesh",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
06c3215d-dba7-35dd-8e94-cef07a3f6246,Actionaid Association,Avinash.sapru@actionaid.org,+91 11 40640500,,,,,"R-7 Hauz Khas Enclave, New Delhi, Pincode, 110016","R-7 Hauz Khas Enclave, New Delhi, Pincode, 110016",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
3e2c5ad3-154d-3df2-9397-3082cc5171b0,Sikshana Foundation,sudeepta@sikshana.org,+91 80 26629890,,,,,"41, K R Road, Basavangudi, Bangalore, 560061 Karnataka","41, K R Road, Basavangudi, Bangalore, 560061 Karnataka",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
a5f36dee-2f8c-3eed-8d0e-4b2c582c470e,Cure International India Trust,"direct.ciit@gmail.com, projects.north.ciit@gmail.com",+8800020500,,,,,"A3/149, Janakpuri, New Delhi 110058","A3/149, Janakpuri, New Delhi 110058",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
3709ab7c-c9ac-31a4-aa64-27c50c47d2a3,Social Action For Manpower Creation,samparc6@gmail.com,+91 2114 227335,,,,,"9 Varad Apartment,  292 Yashwantnagar,  Talegaon Dabhade, Pune 410507 Maharashtra","9 Varad Apartment,  292 Yashwantnagar,  Talegaon Dabhade, Pune 410507 Maharashtra",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
88993abb-4fcb-3f7b-b4ce-5fb114be310f,Ritham Special School For The Mentally Challenged Children,rithamschool@yahoo.co.in,+91 04563226040,,,,,"391, Dharmaraja big street,Periya kadai bazar, Opposite to periya chavadi, Rajapalayam, Tamilnadu 626117","391, Dharmaraja big street,Periya kadai bazar, Opposite to periya chavadi, Rajapalayam, Tamilnadu 626117",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
cead4fb0-9a8d-3e51-b7bd-54f591b53948,Society Of Friends Of The Sassoon Hospitals (Sofosh),shubhangi@sofosh.org,+91 20 26124660,,,,,"Below Ward No. 31/32, Sassoon General Hospitals,  Pune 411001 Maharashtra","Below Ward No. 31/32, Sassoon General Hospitals,  Pune 411001 Maharashtra",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
3e602a19-0357-3c55-bb8d-7593fec57e76,Society For Womens Education Economic Development (Sweed),sweedmdu@gmail.com,+91 452 2415456,,,,,"19;3, Pandian Nagar Melur Madurai 625106 Tamilnadu","19;3, Pandian Nagar Melur Madurai 625106 Tamilnadu",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
ed99819d-9130-3ce3-bc37-409ba9a03efa,Tanker Foundation,info@tankerfoundation.org,+914443090998,,,,,"Flat. No 11, 3rd Floor,Old No.6 & New No.11 Thirumurthy Street,T. Nagar, Chennai - 600017","Flat. No 11, 3rd Floor,Old No.6 & New No.11 Thirumurthy Street,T. Nagar, Chennai - 600017",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
8fb6fa87-2363-3abb-8112-e503de7b257a,The Banyan,ashok.kumar@thebanyan.org,+91 04426530504,,,,,"6th Main Road,  Mogapair Eri Scheme,  Mogapair West, Chennai 600037 Tamilnadu","6th Main Road,  Mogapair Eri Scheme,  Mogapair West, Chennai 600037 Tamilnadu",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
5c56715a-9783-38c9-b04b-d8457d2dc145,Swadhar Idwc (Institute For Development Of Women & Children),sunanda.tilloo@gmail.com,+91 20 25511064,,,,,"Kharshikar Bunglow, CS No. 1170/20B , Revenue Colony, Behind Shivaji Nagar Post Office, Shivaji Nagar, ","Kharshikar Bunglow, CS No. 1170/20B , Revenue Colony, Behind Shivaji Nagar Post Office, Shivaji Nagar, ",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
60d0dcdc-88ce-3727-b42c-75d7155789c6,Mitra Jyothi,sathiyab@mitrajyothi.org,+91 80225 87625,,,,,"C.A. Site No. P-22, 18th Cross, 31st Main, (Behind NIFT), HSR Layout, Sector-1, Bangalore 560102 Karnataka","C.A. Site No. P-22, 18th Cross, 31st Main, (Behind NIFT), HSR Layout, Sector-1, Bangalore 560102 Karnataka",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
fc5666da-ce9a-3aae-a4d3-afc1de00489d,The Hope House,rubynakka@gmail.com,+91 416 2274450,,,,,"16/28, 25th East Cross Road Gandhinagar Vellore  632006","16/28, 25th East Cross Road Gandhinagar Vellore  632006",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
d7854d5d-7514-3864-a593-621b92f8e997,"Uma Educational & Technical Society, Kakinada(Uets)",Missing, +91 884 2307097,,,,,"Uma Manovikas Nagar, Behind Rayudupalem, Kakinada 533005 Andhra Pradesh","Uma Manovikas Nagar, Behind Rayudupalem, Kakinada 533005 Andhra Pradesh",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
082b4618-4f09-3209-be51-ac8a19945433,Vidya & Child,ruchi@vidyaandchild.org,+91 120 6900026,,,,,"1654 ATS Greens Village, Plot # 1 Express way, Uttar Pradesh","1654 ATS Greens Village, Plot # 1 Express way, Uttar Pradesh",,,,,,,,,,,giveIndia,,,,,,,,,,,,,,
